c0,eta,lambda_e,sigma,rho,Y,U,Wage_Rate,Wage_Floor_Binding,collapsed,floored,binding,frac_seeds_collapsed,mixed_basin
2.0,0.15,1.0,0.9,0.35,0.0,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,1.0,0.9,0.4,97.16751664132289,0.3073856209150327,0.8920835931531438,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.9,0.45,92.38963186364784,0.3291503267973856,0.9422758043766307,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.9,0.5,87.86653538660039,0.3515032679738563,0.9768181576918445,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.9,0.55,88.43393066732396,0.3462091503267974,0.9689706659239316,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.9,0.6,87.07111674128157,0.4334640522875817,0.9312860273841492,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.9,0.65,83.02698718480802,0.3718954248366013,1.0149679582111852,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,1.0,0.35,0.0,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,1.0,1.0,0.4,92.40401053393407,0.3156209150326798,0.8787566018184129,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,1.0,0.45,84.06711573259666,0.3569281045751634,0.9158139018863599,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,1.0,0.5,79.90922858191874,0.380326797385621,0.9593853150270966,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,1.0,0.55,79.76106352125319,0.3769281045751634,0.9592370491174648,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,1.0,0.6,76.37970236948959,0.39091503267973854,0.9878431966945959,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,1.0,0.65,75.6098279872043,0.3937908496732026,0.9940744812123025,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,1.25,0.35,2.2371563570421377e-43,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,1.0,1.25,0.4,9.55170257777317e-43,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,1.0,1.25,0.45,3.761233134362646e-37,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,1.0,1.25,0.5,22.168686060093084,0.809281045751634,0.7754746193698674,0.0,False,False,profitmax,0.6666666666666666,True
2.0,0.15,1.0,1.25,0.55,66.49915822481464,0.4825490196078432,0.8531983514178053,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,1.25,0.6,71.2649730540851,0.4612418300653594,0.86925746222235,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,1.25,0.65,62.00076209628072,0.6295424836601305,0.7884238850006828,0.0,False,False,demand,0.0,False
2.0,0.15,1.0,1.5,0.35,9.643877029574833,0.9,0.7472552171342969,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,1.5,0.4,1.7909201656211692e-41,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,1.0,1.5,0.45,3.237263893708375,0.9666666666666667,0.7394439848760407,0.0,False,False,profitmax,0.6666666666666666,True
2.0,0.15,1.0,1.5,0.5,21.896701277224775,0.7733333333333331,0.7670736712317571,0.0,False,False,profitmax,0.3333333333333333,True
2.0,0.15,1.0,1.5,0.55,59.21398875830398,0.47784313725490196,0.8373207195452972,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,1.5,0.6,55.282514626774514,0.5791503267973855,0.8070334018323901,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,1.5,0.65,117.80896985214649,0.4757516339869281,0.8224828387352955,0.0,False,False,demand,0.0,False
