point,viable,frac_seeds_collapsed,slope_raw,slope_raw_seed_sd,slope,slope_seed_sd,n_seeds,wage_led,wage_led_raw,chord_raw,chord,wage_led_chord,viable_chord,rho_star,rho_star_in_support,quad_coef,quad_coef_se,n_rho,Output_lo,Total_Capital_lo,Investment_lo,Unemployment_Rate_lo,Wage_Share_lo,Profit_Share_lo,Average_Utilization_lo,Capitalist_Consumption_lo,Tax_Rate_lo,Consumption_lo,Employment_lo,Wage_Rate_lo,Money_Buffer_lo,Output_hi,Total_Capital_hi,Investment_hi,Unemployment_Rate_hi,Wage_Share_hi,Profit_Share_hi,Average_Utilization_hi,Capitalist_Consumption_hi,Tax_Rate_hi,Consumption_hi,Employment_hi,Wage_Rate_hi,Money_Buffer_hi,sigma,draw
223,1.0,0.0,-6.181868874168477,2.348775149142325,-6.181868874168477,2.348775149142325,3,1.0,1.0,-9.508457661812228,-9.508457661812228,1.0,1.0,0.6096911714281403,1.0,28.17851607240182,11.375709180595656,4,63.94011332115172,213.6780552624086,8.27591029899069,0.6333986928104575,0.46930241035486303,0.530697589645137,0.5532263452741659,25.86790532688872,0.15313878092839991,55.66420302216102,36.66013071895426,0.8188099749540547,0.0,62.03842178878927,284.1452741470394,11.112453814409363,0.6893464052287581,0.4058248646373279,0.5941751353626721,0.39981013073598626,25.048950705872944,0.1811164190000282,50.92596797437991,31.06535947712418,0.8114806084242104,0.0,0.8,31
224,0.0,1.0,715.0617194984552,14.984935653014162,,,3,,0.0,636.0705330230923,,,0.0,0.29193694531757086,0.0,1718.3774423331322,2076.112146236448,4,0.0,6.071833259720386e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,127.21410660461851,431.99719061489685,26.75003343420634,0.333202614379085,0.4784465810491634,0.5215534189508365,0.5602206064666507,50.54587133118978,0.1195203117301718,100.46407317041216,66.67973856209152,0.9110046319734796,0.0,0.9,0
225,0.0,1.0,518.088635483115,26.026965432045404,,,3,,0.0,588.35834714299,,,0.0,-0.1557813135199229,0.0,395.016314739376,2454.5618522865243,4,0.0,4.980755644464468e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862620788715889,0.0,117.67166942859804,315.7863941395446,19.83479400525595,0.2941830065359477,0.5492122178398591,0.4507877821601409,0.6789644433840337,44.79642475983817,0.11900393905670496,97.83687542334211,70.58169934640523,0.9273695142753108,0.0,0.9,1
226,0.0,1.0,728.28828445626,5.5447030762707845,,,3,,0.0,662.5203895506073,,,0.0,0.27960930913832743,0.0,1652.266440131422,2223.965239614464,4,0.0,4.656597957978777e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,132.5040779101215,495.09625251025153,30.902054550769776,0.366078431372549,0.41989369020238837,0.5801063097976117,0.422955686435897,52.982196559590555,0.14852224384400936,101.60202335935173,63.39215686274509,0.8758801946809429,0.0,0.9,2
227,0.0,1.0,335.11749217963194,4.572061513251971,,,3,,0.0,0.0,,,0.0,0.43999999999999806,1.0,2792.6457681635243,1248.9091549381708,4,0.0,2.1533446962705474e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,0.0,5.4313885735814335e-50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,0.9,3
228,0.0,1.0,641.4828065954208,101.51931561866114,,,3,,0.0,869.2387863382337,,,0.0,0.7529597831628116,0.0,-1267.954135979228,2257.5468894682876,4,0.0,1.4447616152276265e-51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,173.84775726764678,604.4662884047725,37.7739194168695,0.11915032679738563,0.5391368693269104,0.46086313067308965,0.775658676767825,44.350601440815865,0.03339330265471525,136.0738378507773,88.08496732026144,1.0583414420247257,0.0,0.9,4
229,1.0,0.0,203.9664499880013,23.428246268814657,203.9664499880013,23.428246268814657,3,0.0,0.0,209.3896927383619,209.3896927383619,0.0,1.0,0.9679061533400293,0.0,-217.95658010906192,366.0983347843291,4,123.22940047556749,263.4456193172984,12.767815812305003,0.1899346405228758,0.6088003830470071,0.39119961695299293,0.9539900627515734,50.02532347270924,0.059110179346362535,110.46158466326251,81.00653594771241,0.9288547529630841,0.0,165.1073390232399,1064.7488002945463,50.920569757028176,0.4067973856209151,0.31202160249798844,0.6879783975020115,0.2885715639884043,70.50185283859675,0.10922529324486731,114.1867692662117,59.3202614379085,0.8686395730510976,0.0,0.9,5
230,0.0,1.0,717.0306248525854,13.645516391122818,,,3,,0.0,640.1917910755806,,,0.0,0.29001158170495056,0.0,1707.3099332675872,2099.4925130752245,4,0.0,6.074816504388443e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,128.03835821511618,430.64464411451553,26.98166135390885,0.3263398692810458,0.4790855863208338,0.5209144136791661,0.5639230604773325,50.76802366096107,0.11318957806420409,101.0566968612073,67.36601307189542,0.906752536345782,0.0,0.9,6
231,0.0,1.0,639.1092068990223,49.413881338369855,,,3,,0.0,686.0829173333647,,,0.0,-3.7004097975756687,0.0,76.07700649444762,1220.4774549119752,4,0.0,1.0710254617818149e-51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,137.21658346667297,522.8966295262709,32.67393844086522,0.3184967320261438,0.462235987832158,0.537764012167842,0.5548995221121705,53.6858035431552,0.11330885481297899,104.54264502580777,68.15032679738562,0.9195550051425662,0.0,0.9,7
232,0.0,1.0,450.4913946689001,4.996698450879834,,,3,,0.0,673.1752935719418,,,0.0,0.5790199824211065,1.0,-2850.4903498212484,1394.526836988538,4,0.0,4.78709536720245e-51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,134.6350587143884,626.4759631695388,39.08686161619319,0.42869281045751634,0.3669500328528721,0.6330499671471279,0.39755033998425154,54.008279843128285,0.13690053843625624,95.54819709819522,57.13071895424837,0.8649031844257581,0.0,0.9,8
233,0.0,1.0,721.0443115300537,23.435777277030418,,,3,,0.0,646.5320977702007,,,0.0,0.2877394329046711,0.0,1698.4886109490717,2131.792241881109,4,0.0,6.063327141414927e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,129.3064195540402,441.7631273938129,27.475763418708663,0.3252941176470588,0.4775800509865002,0.5224199490134999,0.5586543990817753,51.06188917872018,0.11582065717080516,101.83065613533152,67.47058823529412,0.9127266094584878,0.0,0.9,9
234,0.0,1.0,713.8212142283265,10.356232574162874,,,3,,0.0,613.5985379586232,,,0.0,0.30789084555442225,0.0,1857.8531988452476,1913.238874573231,4,0.0,6.680256214301228e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,122.71970759172468,390.3592380463684,24.490599009623836,0.3388235294117646,0.48690495661782646,0.5130950433821734,0.5624112703858503,48.85177712873776,0.12169130033619341,98.22910858210084,66.11764705882354,0.9067571164567347,0.0,0.9,10
235,0.0,1.0,715.0617194984552,14.984935653014162,,,3,,0.0,636.0705330230923,,,0.0,0.29193694531757086,0.0,1718.3774423331322,2076.112146236448,4,0.0,6.071833259720386e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,127.21410660461851,431.99719061489685,26.75003343420634,0.333202614379085,0.4784465810491634,0.5215534189508365,0.5602206064666507,50.54587133118978,0.1195203117301718,100.46407317041216,66.67973856209152,0.9110046319734796,0.0,0.9,11
236,0.0,1.0,767.4385711300678,8.114445068168935,,,3,,0.0,894.4901619575425,,,0.0,-0.38812872935418935,0.0,432.05367970032336,3807.0613351359198,4,0.0,1.0225713562198535e-51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,178.89803239150854,830.26992006604,51.777071190517496,0.2403921568627451,0.38462059124776987,0.6153794087522301,0.42659460252771125,70.97354991372278,0.060400060514258745,127.120961200991,75.9607843137255,0.9058176158804789,0.0,0.9,12
237,0.0,1.0,715.0617194984552,14.984935653014162,,,3,,0.0,636.0705330230923,,,0.0,0.29193694531757086,0.0,1718.3774423331322,2076.112146236448,4,0.0,6.071833259720386e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,127.21410660461851,431.99719061489685,26.75003343420634,0.333202614379085,0.4784465810491634,0.5215534189508365,0.5602206064666507,50.54587133118978,0.1195203117301718,100.46407317041216,66.67973856209152,0.9110046319734796,0.0,0.9,13
238,0.0,1.0,725.631662645068,5.450741610869488,,,3,,0.0,676.5957022874619,,,0.0,0.2638367500209624,0.0,1536.2925067924307,2338.7770714956036,4,0.0,6.0389505619371185e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,135.31914045749244,531.6008581798759,33.319656414824074,0.3704575163398693,0.40789026511494725,0.5921097348850527,0.41726844601789326,55.77734579346254,0.11245950278426002,101.99948404266836,62.954248366013076,0.8751767371221235,0.0,0.9,14
239,0.0,1.0,764.102860209188,82.80137963240941,,,3,,0.0,629.121256579914,,,0.0,0.3242134110747704,0.0,2173.3821245437857,1841.549757292952,4,0.0,3.3136166001421874e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,125.82425131598283,328.4966160232869,20.807742874983386,0.24385620915032677,0.5531029669575965,0.4468970330424034,0.659308354229087,48.34097092552299,0.08038196348865213,105.01650844099946,75.61437908496733,0.920896046099868,0.0,0.9,15
240,1.0,0.0,78.75731469995124,9.741739201170125,78.75731469995124,9.741739201170125,3,0.0,0.0,53.25495573089976,53.25495573089976,0.0,1.0,0.3573124645185306,1.0,275.97825708526193,46.85606074062708,4,114.00950041665952,374.04171459300943,17.946476890832475,0.3523529411764706,0.49598318985418094,0.504016810145819,0.5686474344363058,37.26512797373337,0.1506600565438231,96.06302352582703,64.76470588235294,0.8731448744229007,0.0,124.66049156283947,752.0785735679409,36.096493295152705,0.4626797385620915,0.36617090843522854,0.6338290915647714,0.29493191844810224,37.323912660324254,0.20872934621474268,88.56399826768676,53.73202614379085,0.8495262283406423,0.0,0.9,16
241,1.0,0.0,-7.107325511855549,2.8065092589245224,-7.107325511855549,2.8065092589245224,3,1.0,1.0,-11.530626373329993,-11.530626373329993,1.0,1.0,0.5885115627688847,1.0,40.14913582774642,9.131817163186822,4,64.5797113762461,201.81387437560593,7.87937856686051,0.6181699346405228,0.4851822804753274,0.5148177195246727,0.5344925918539971,25.833532976489256,0.14715311228144576,56.7003328093856,38.18300653594771,0.820935877765447,0.0,62.273586101580094,272.64295285006943,10.703497490935474,0.683660130718954,0.41215548505660055,0.5878445149433994,0.37477230132993894,25.2991490457331,0.1774065642684652,51.57008861064463,31.633986928104576,0.8121778639930385,0.0,0.9,17
242,1.0,0.0,-6.938324288393251,4.582820480283248,-6.938324288393251,4.582820480283248,3,1.0,1.0,-6.281233337898807,-6.281233337898807,1.0,1.0,0.0223891896796748,0.0,-7.2635754241986845,1.5488480812041583,4,65.04330952655705,205.31954370769208,7.963981338809035,0.617124183006536,0.4915120655250647,0.5084879344749352,0.5464095258143603,25.592152377130464,0.14871357836426236,57.07932818774802,38.287581699346404,0.8354958694854376,0.0,63.78706285897729,282.1006606478666,11.101217119280472,0.6773202614379086,0.41876023979537846,0.5812397602046215,0.38520534604782847,25.46389635186128,0.17573346966342115,52.685845739696816,32.26797385620915,0.8288005065674899,0.0,0.9,18
243,1.0,0.0,-3.5128728744956086,7.15171837057184,-3.5128728744956086,7.15171837057184,3,1.0,1.0,-6.3703539531166795,-6.3703539531166795,1.0,1.0,0.5372066021629684,1.0,47.207654962526945,41.66430619240791,4,60.62316345175686,188.77854933703148,7.312833698499349,0.6409150326797386,0.4841918335013447,0.5158081664986552,0.5327322111154885,25.40807004336588,0.12020508367916623,53.31032975325752,35.908496732026144,0.817707954253703,0.0,59.34909266113353,258.55844112724895,10.1822524053835,0.6978431372549019,0.4122163689645615,0.5877836310354385,0.3755622293344663,25.380510847568086,0.14103821850393364,49.166840255750024,30.215686274509803,0.8104231025885502,0.0,0.9,19
244,1.0,0.0,3.1940276199206323,0.9771255639650243,3.1940276199206323,0.9771255639650243,3,0.0,0.0,-3.985812998660259,-3.985812998660259,1.0,1.0,0.4724179789200363,1.0,57.900536198403735,31.07658203425659,4,54.9781537496651,193.4883176540242,7.3920726255079865,0.7490196078431373,0.36670719440483523,0.6332928055951647,0.47876159615496094,25.018733437089875,0.20831262158529298,47.58608112415712,25.098039215686274,0.8042940266961102,0.0,54.18099114993305,260.98284026255163,10.056399546922663,0.7939869281045752,0.30307273056920964,0.6969272694307903,0.34701607793858996,24.311259518200128,0.23727606236995255,44.12459160301038,20.601307189542485,0.799265938608929,0.0,0.9,20
245,1.0,0.0,-1.7454934191557072,7.228155169670961,-1.7454934191557072,7.228155169670961,3,1.0,1.0,-2.6455472738397856,-2.6455472738397856,1.0,1.0,0.5237834238806829,1.0,36.69558739534492,61.928011865456725,4,68.19760123692267,217.46430612456106,8.36311245481439,0.6007189542483661,0.4819221565171478,0.5180778434828522,0.5266945459733672,35.89493439455014,0.13606835626112915,59.83448878210829,39.928104575163395,0.8235436443673617,0.0,67.66849178215472,304.1424517636085,11.744644595977853,0.6607189542483659,0.4085689114468658,0.5914310885531342,0.36705787802680884,35.40657240953394,0.15821842349523993,55.92384718617686,33.928104575163395,0.8151082925333574,0.0,0.9,21
246,0.0,1.0,257.4275300114377,2.409493580500925,,,3,,0.0,448.43091147852874,,,0.0,0.55202155242521,1.0,-2474.239214425394,1261.6016271235537,4,0.0,1.4620697232652006e-62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799215932373308,0.0,89.68618229570576,245.61268790882164,18.37015819091824,0.43607843137254904,0.5357017786150291,0.46429822138497095,0.651282558160902,25.887209023683194,0.08573638566175958,71.31602410478753,56.392156862745104,0.8522298659098165,0.0,0.9,22
247,1.0,0.0,-7.5522922941440145,8.499452706961957,-7.5522922941440145,8.499452706961957,3,1.0,1.0,-9.523750048979506,-9.523750048979506,1.0,1.0,0.6676907232857158,0.0,22.518515473462127,6.269795805105124,4,64.85116028702528,205.58748734564992,7.9732919353281515,0.6191503267973857,0.48180324536856417,0.5181967546314358,0.5270307509447579,26.05399738456272,0.1469948363513318,56.877868351697145,38.084967320261434,0.820820594346244,0.0,62.9464102772294,275.60572674825426,10.862056367602905,0.6801960784313725,0.4124272909857279,0.587572709014272,0.37552322231869223,25.553667296058435,0.17482754823618854,52.084353909626486,31.980392156862745,0.8126567989781854,0.0,0.9,23
248,1.0,0.0,-3.464555968091588,6.761076491868105,-3.464555968091588,6.761076491868105,3,1.0,1.0,-8.807583071853669,-8.807583071853669,1.0,1.0,0.5481087995428207,1.0,36.00750799278721,38.958482524145396,4,60.8122283936278,190.31196386594243,7.339788365287863,0.6408496732026143,0.4828808876848571,0.517119112315143,0.5299607603416187,24.354228565746578,0.16098347110950306,53.47244002833994,35.915032679738566,0.8177225048813984,0.0,59.05071177925706,259.1045341494168,10.025477824160363,0.700392156862745,0.41058750238513325,0.5894124976148668,0.3726415058618732,23.95870840701726,0.1907537454151793,49.02523395509669,29.960784313725487,0.8101293184783742,0.0,0.9,24
249,1.0,0.0,-2.876734356178607,10.517732446974241,-2.876734356178607,10.517732446974241,3,1.0,1.0,-9.280034998871729,-9.280034998871729,1.0,1.0,0.524046730624091,1.0,59.81549843848925,9.430634557866082,4,72.32884013212146,230.47789892286065,8.910682432949486,0.5761437908496733,0.4844714207317218,0.5155285792682781,0.5311751873801325,29.21016516348112,0.1235697120284589,63.41815769917196,42.38562091503268,0.8271172886531414,0.0,70.4728331323471,311.6514515907648,12.26843012620978,0.6440522875816993,0.4127170385881183,0.5872829614118816,0.37499850450290695,28.977319573005122,0.14858839303388352,58.20440300613733,35.59477124183007,0.8172950968423557,0.0,0.9,25
250,1.0,0.0,-5.2488606740870125,2.840311575003042,-5.2488606740870125,2.840311575003042,3,1.0,1.0,-9.13142828049705,-9.13142828049705,1.0,1.0,0.7736549986140532,0.0,9.590288320420775,65.37231434341318,4,63.613848760977824,200.91519009934157,7.786238833498878,0.6255555555555555,0.4823991889330905,0.5176008110669096,0.5280035862822828,25.510691990024934,0.1510725846864293,55.82760992747895,37.44444444444445,0.8198932429127993,0.0,61.787563104878416,275.36885801876804,10.734174898086897,0.6888888888888888,0.4083181433514003,0.5916818566485996,0.36770836121218203,25.1556082777542,0.18026810711573374,51.05338820679151,31.11111111111111,0.8115124921776421,0.0,0.9,26
251,1.0,0.0,-11.010078375290428,4.63107140930638,-11.010078375290428,4.63107140930638,3,1.0,1.0,-13.489807781456456,-13.489807781456456,1.0,1.0,0.6788185413421717,0.0,30.785617343276567,13.390297928928963,4,65.51772727969778,192.4651005182544,7.517572556259076,0.6009150326797384,0.5010778908833898,0.4989221091166101,0.5726046889705437,25.82705769866003,0.1406341721005573,58.000154723438676,39.90849673202615,0.8235196132069733,0.0,62.819765723406476,257.9503473762831,9.966408996730083,0.671830065359477,0.42477383288122,0.57522616711878,0.4009583603874853,25.725064901625625,0.17033460011836818,52.853356726676395,32.81699346405229,0.8137448528918068,0.0,0.9,27
252,1.0,0.0,-7.107325511855549,2.8065092589245224,-7.107325511855549,2.8065092589245224,3,1.0,1.0,-11.530626373329993,-11.530626373329993,1.0,1.0,0.5885115627688847,1.0,40.14913582774642,9.131817163186822,4,64.5797113762461,201.81387437560593,7.87937856686051,0.6181699346405228,0.4851822804753274,0.5148177195246727,0.5344925918539971,25.833532976489256,0.14715311228144576,56.7003328093856,38.18300653594771,0.820935877765447,0.0,62.273586101580094,272.64295285006943,10.703497490935474,0.683660130718954,0.41215548505660055,0.5878445149433994,0.37477230132993894,25.2991490457331,0.1774065642684652,51.57008861064463,31.633986928104576,0.8121778639930385,0.0,0.9,28
253,1.0,0.0,-4.762065373499799,6.438929196161761,-4.762065373499799,6.438929196161761,3,1.0,1.0,-13.915772912316443,-13.915772912316443,1.0,1.0,0.5300643928303598,1.0,79.19776395199094,27.59153916690111,4,64.57420795880331,203.32448046535933,7.918809568805959,0.6194117647058823,0.4835022308812078,0.5164977691187921,0.5307014284403909,25.87195701835505,0.1475533002212411,56.655398389997366,38.05882352941177,0.8207422450864735,0.0,61.79105337634004,271.42215777310184,10.56190351825077,0.6864052287581699,0.41136593928605397,0.588634060713946,0.3735733829360322,25.140697207284564,0.1796044723311239,51.22914985808927,31.359477124183005,0.8118787386658809,0.0,0.9,29
254,1.0,0.0,-7.107325511855549,2.8065092589245224,-7.107325511855549,2.8065092589245224,3,1.0,1.0,-11.530626373329993,-11.530626373329993,1.0,1.0,0.5885115627688847,1.0,40.14913582774642,9.131817163186822,4,64.5797113762461,201.81387437560593,7.87937856686051,0.6181699346405228,0.4851822804753274,0.5148177195246727,0.5344925918539971,25.833532976489256,0.14715311228144576,56.7003328093856,38.18300653594771,0.820935877765447,0.0,62.273586101580094,272.64295285006943,10.703497490935474,0.683660130718954,0.41215548505660055,0.5878445149433994,0.37477230132993894,25.2991490457331,0.1774065642684652,51.57008861064463,31.633986928104576,0.8121778639930385,0.0,0.9,30
255,1.0,0.0,-8.461119210399536,3.9928419976674756,-8.461119210399536,3.9928419976674756,3,1.0,1.0,-9.536016052285877,-9.536016052285877,1.0,1.0,1.150016330100374,0.0,6.508389727015241,9.482222218869486,4,64.15740599386815,202.71397018208947,7.827647473139673,0.622483660130719,0.4823452747017378,0.5176547252982622,0.5284475302608954,25.733773725282663,0.14927652757506807,56.32975852072846,37.751633986928105,0.8204195782261291,0.0,62.25020278341096,275.85249503212145,10.70229275956377,0.6858169934640523,0.4095519206541813,0.5904480793458188,0.3697465611269257,25.36798608408314,0.17782217518478757,51.54791002384721,31.41830065359477,0.8120222433975242,0.0,0.9,31
256,0.0,1.0,711.2239086513915,9.080006968932047,,,3,,0.0,626.6333809181301,,,0.0,0.2967130195961499,0.0,1749.3100326407257,2020.0744440654844,4,0.0,6.176838256086698e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,125.32667618362608,411.39187515605425,25.759240141919907,0.33045751633986925,0.4847464291151553,0.5152535708848448,0.515085719507714,50.04050877586442,0.11357508212581414,99.56743604170617,66.95424836601308,0.9000248522283755,0.0,1.0,0
257,0.0,1.0,415.19216044433637,7.487938953237251,,,3,,0.0,551.9670123822417,,,0.0,1.4442820669525371,0.0,-219.84541217876446,2566.789379282941,4,0.0,4.81944130543769e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862620788715889,0.0,110.39340247644837,279.0425935812307,17.390782674782326,0.315359477124183,0.5587729396076732,0.4412270603923269,0.6355339057737726,42.170661702690445,0.13137968594819224,93.00261980166606,68.46405228758171,0.9142043282137106,0.0,1.0,1
258,0.0,1.0,710.6105198581104,5.240836832828268,,,3,,0.0,577.1162182728158,,,0.0,0.3287118284474183,0.0,2074.3128769987834,1653.2812700367206,4,0.0,4.846255675698891e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,115.4232436545632,296.8092334217849,18.514232556587825,0.29235294117647054,0.5589764425317967,0.4410235574682034,0.6384708903403306,42.19717542187309,0.15009974982844432,96.90901109797538,70.76470588235294,0.9190289269204123,0.0,1.0,2
259,0.0,1.0,327.38908365863693,10.635456131189429,,,3,,0.0,0.0,,,0.0,0.4399999999999985,1.0,2728.2423638219,1220.1070769201112,4,0.0,2.1777250092516742e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,0.0,1.3717408096808795e-50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,1.0,3
260,0.0,1.0,605.9057686463906,89.75741901403308,,,3,,0.0,643.8148916876174,,,0.0,-2.105586231248292,0.0,116.27052702764938,1107.6625630893345,4,0.0,1.336584509597195e-51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,128.76297833752355,461.1287255581133,28.644641736664394,0.33627450980392165,0.47355537731072644,0.5264446226892736,0.5081267389001373,40.065517684738666,0.11846163961634963,100.11833660085917,66.37254901960785,0.9028982744506081,0.0,1.0,4
261,0.0,0.6666666666666666,431.8815041385431,213.68692001150598,,,3,,0.0,626.0060644942109,,,0.0,0.5874432011470129,1.0,-2469.4973335455206,1181.2067774867273,4,38.81697100651362,76.74120225008043,3.733689758218196,0.7354248366013071,0.20853477064054804,0.12479856269278528,0.32015496071920063,15.571970744361572,0.021359610270991976,35.08328124829542,26.457516339869283,0.8449840711705421,0.0,164.01818390535584,1058.804844084496,50.94508154589709,0.42607843137254914,0.3027218988642993,0.6972781011357005,0.26528527146994874,70.64792497918472,0.11512168173194227,113.07310235945879,57.392156862745104,0.8654116302901359,0.0,1.0,5
