sigma,rho,seed,Output,Total_Capital,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,c0,anchor
0.05,0.5,14,74.38581669697163,345.5697801339664,17.27848900669832,57.10732769027334,36.0,0.64,0.43556690561036826,0.4533160371119064,0.5644330943896319,0.7553725972460169,0.9062421464382736,0.16601551111966595,0.13908292474827702,89.19328559316291,86.40299842493194,0.8609170752517232,0.0,0.9,0.19999999999999996,0.19999999999999996,0.6000000000000001,0.0,1.0,rho050
0.05,0.5,15,88.94032975707013,433.3698016071999,21.668490080360048,67.2718396767101,43.0,0.5700000000000002,0.43512318996010485,0.4533160371119064,0.5648768100398951,0.7134178015297924,0.907198036142869,0.20485950300518843,0.17918169542610804,111.85486098773123,108.3556851272236,0.8208183045738923,0.0,0.9,0.9,0.0,0.09999999999999998,0.0,1.0,rho050
0.05,0.5,16,74.3913387064199,346.39611167535844,17.319805583767934,57.071533122651964,36.0,0.64,0.4355345738280674,0.4533160371119064,0.5644654261719326,0.7559981931275181,0.9088626590239987,0.16794322668871306,0.1410728939501315,89.40656586493387,86.60960654570474,0.8589271060498683,0.0,0.9,0.30000000000000004,0.09999999999999998,0.6000000000000001,0.0,1.0,rho050
0.05,0.5,17,70.22807278114108,323.03930834355026,16.151965417177557,54.07610736396352,34.0,0.6599999999999998,0.43572319142747806,0.4533160371119064,0.5642768085725219,0.7692988299984324,0.910790401594963,0.15771518453128686,0.13051454475465935,83.37805869391184,80.76969241690766,0.8694854552453407,0.0,0.9,0.30000000000000004,0.09999999999999998,0.6000000000000001,0.0,1.0,rho050
0.05,0.5,18,75.279693853537,354.38198256510776,17.671670537602136,57.60802331593486,36.450980392156865,0.6354901960784315,0.4357811035426981,0.4533160371119064,0.5642188964573019,0.7527665328036551,0.9065707737817291,0.17698229503666843,0.15045094033026454,91.46775870178982,88.61171239345533,0.8495243291028032,0.0,0.9,0.5745098039215687,0.18235294117647052,0.24313725490196073,0.0,1.0,rho050
0.05,0.5,19,76.47142923670819,358.24014877318825,17.91200743865947,58.559421798048724,37.0,0.6299999999999999,0.4354567494341425,0.4533160371119064,0.5645432505658575,0.7489118327596945,0.9046520852380553,0.17295612901405846,0.14624768704647745,92.46357045793052,89.57097752644242,0.8537523129535225,0.0,0.9,0.3999999999999999,0.09999999999999998,0.5,0.0,1.0,rho050
0.05,0.55,0,93.12260112608112,484.9758799093332,24.248793995466713,68.8738071306144,45.0,0.55,0.43491053203256197,0.4533160371119064,0.5650894679674379,0.6986746871636706,0.9101177131270727,0.2560561301712979,0.23203416211358657,125.17423007669005,121.25878070614708,0.7679658378864137,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.55,1,91.12203526058023,471.63527481663857,23.575411918152042,67.54662334242823,44.03921568627451,0.5596078431372549,0.43496844076754426,0.4533160371119064,0.5650315592324557,0.7034423398764865,0.9064785542818788,0.2514486055001895,0.22728114863980725,121.7311527748687,117.92395315175187,0.7726763182387905,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.55,2,95.30155385327423,498.5117995265414,24.917867903178845,70.38368595009537,46.05882352941177,0.5394117647058824,0.4349641622724702,0.4533160371119064,0.5650358377275297,0.6922786650546404,0.9105412206729201,0.2593196863232986,0.23540976758551493,128.6675756887258,124.64404485261575,0.7645113444388107,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.55,3,93.12399565970745,487.06691271587795,24.353345635793943,68.77065002391352,45.0,0.55,0.4349040192389789,0.4533160371119064,0.5650959807610212,0.6961639038117862,0.9053369528153636,0.2592386364040533,0.23531967436326803,125.71389415836563,121.78160276605159,0.7646803256367322,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.55,4,91.05169709278319,472.1184851415491,23.605924257077422,67.44577283570577,44.0,0.5599999999999999,0.43491775842076763,0.4533160371119064,0.5650822415792324,0.7031879256499369,0.9060551377970466,0.2527918442750935,0.22866332272467463,121.85586626051895,118.0440393608856,0.7713366772753256,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.55,5,93.12394469415548,486.9872526125387,24.34936263062692,68.77458206352856,45.0,0.55,0.434904257256424,0.4533160371119064,0.5650957427435759,0.6961758753315682,0.9043209362467951,0.25911787936905717,0.2351950085201099,125.69333514871455,121.7616853074685,0.76480499147989,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.55,6,99.33688071923335,527.9996347166588,26.399981735833023,72.93689898340028,48.0,0.52,0.43488379831556095,0.4533160371119064,0.5651162016844391,0.677816662648503,0.9062822129006333,0.2710652966546813,0.24753927061053183,136.27678894055123,132.0160333148991,0.752460729389468,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.55,7,95.19483701961961,500.2174757924287,25.010873789621485,70.1839632299981,46.0,0.54,0.43489753537229625,0.4533160371119064,0.5651024646277037,0.6913883852218035,0.9077657914845929,0.2626714666093295,0.23886537847100028,129.10776229133265,125.06964514160211,0.761134621529,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.55,8,97.26704056684986,516.3134900214698,25.81567450107347,71.45136606577638,47.0,0.5300000000000001,0.4348852371110025,0.4533160371119064,0.5651147628889974,0.6838205055241507,0.9062935335557831,0.27010373460132736,0.2465417843642906,133.2614580699658,129.09414025671416,0.7534582156357094,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.55,9,95.19531149952157,501.04619707297394,25.05230985364875,70.14300164587283,46.0,0.54,0.434895367722055,0.4533160371119064,0.5651046322779449,0.6912612298524659,0.908683170517894,0.2638871677485621,0.24012049381585554,129.3216302293793,125.27685077014374,0.7598795061841442,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.55,10,93.12415247040741,487.3136521082475,24.365682605412445,68.75846986499498,45.0,0.55,0.43490328690905306,0.4533160371119064,0.565096713090947,0.6977707379382927,0.9091046816984186,0.2596124271795124,0.23570556462491649,125.77757365058591,121.84329514934386,0.7642944353750839,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.55,11,93.1226104496245,484.98928078774287,24.24946404309216,68.87314640653233,45.0,0.55,0.4349104884888169,0.4533160371119064,0.5650895115111831,0.6981233681243905,0.908849435462652,0.25607661035973445,0.23205530510838315,125.17768865239634,121.26213133455823,0.7679446948949885,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.55,12,97.26654627706583,515.2937731146717,25.764688655733604,71.50185762133226,47.0,0.5300000000000001,0.4348874471137028,0.4533160371119064,0.5651125528862972,0.6829353791466684,0.9039975933496277,0.2686633866834502,0.24505459937702656,132.99832731738985,128.83917988877403,0.754945400622973,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.55,13,95.19406891632885,498.9313833548835,24.94656916774415,70.2474997485847,46.0,0.54,0.4349010444798685,0.4533160371119064,0.5650989555201315,0.6914067799061495,0.909034162935653,0.2607770607201323,0.23690956355263026,128.7758588891526,124.7480827561051,0.7630904364473697,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.55,14,95.19452690509499,499.690257708637,24.984512885431904,70.2100140196631,46.0,0.54,0.43489895213486474,0.4533160371119064,0.5651010478651353,0.6907555407409385,0.9060572797035887,0.26189602157852215,0.23806479526187885,128.97170275206986,124.93782451988625,0.7619352047381212,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.55,15,91.05188393196421,472.3657269757997,23.61828634879001,67.43359758317422,44.0,0.5599999999999999,0.4349168659661113,0.4533160371119064,0.5650831340338888,0.7025883112583535,0.904461039571832,0.253181392720288,0.22906546754303295,121.91967774292726,118.10585736999226,0.7709345324569673,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.55,16,93.1181386740513,479.2865801674562,23.964329008372886,69.15380966567844,45.0,0.55,0.43493137402332865,0.4533160371119064,0.5650686259766714,0.70045471414476,0.9122523447914634,0.24726189231080375,0.22295537627772943,123.70589149513285,119.83628202456151,0.7770446237222703,0.0,0.9,0.9,0.0,0.09999999999999998,0.0,1.0,rho050
0.05,0.55,17,91.03565363121926,457.0581689568868,22.852908447844342,68.18274518337492,44.0,0.5599999999999999,0.4349944051636908,0.4533160371119064,0.5650055948363092,0.7103431955950322,0.9184047794973691,0.22830771923413193,0.20338774727004008,117.9688535187506,114.27850038615841,0.7966122527299598,0.0,0.9,0.7000000000000002,0.0,0.30000000000000004,0.0,1.0,rho050
0.05,0.55,18,93.11993711101722,481.42126680947126,24.07106334047361,69.04887377054364,45.0,0.55,0.4349229741394267,0.4533160371119064,0.5650770258605733,0.6993964949624385,0.9114354086914048,0.25058496407807573,0.22638595573726691,124.25683052443945,120.3700188764826,0.7736140442627334,0.0,0.9,0.9,0.0,0.09999999999999998,0.0,1.0,rho050
0.05,0.55,19,101.40759204483079,541.7084634440827,27.08542317220414,74.32216887262668,49.0,0.51,0.43487868226378984,0.4533160371119064,0.5651213177362102,0.6716590884861232,0.9067369704168419,0.2746933076336775,0.25129317474395824,139.8133963358138,135.44365915210076,0.7487068252560419,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,0,105.55542915343943,601.0943089679449,30.05471544839731,75.50071370504213,51.0,0.49,0.4348426259844767,0.4533160371119064,0.5651573740155232,0.6538959227505075,0.907709285595422,0.319486165989728,0.2976640445211963,155.11136420460502,150.29193412357643,0.7023359554788033,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,1,103.48539721449586,586.7022980473507,29.335114902367604,74.15028231212827,50.0,0.5,0.4348439607061445,0.4533160371119064,0.5651560392938555,0.6597657400922834,0.9055888484112375,0.3165210848046099,0.2945467730554525,151.409787359588,146.69349187431018,0.7054532269445474,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,2,95.2032885624466,521.7517639458667,26.08758819729337,69.11570036515322,46.0,0.54,0.4348589279334038,0.4533160371119064,0.5651410720665963,0.6888946794180927,0.9096520012545588,0.29303468442890135,0.27021494228979903,134.6647232411108,130.45387481782615,0.729785057710201,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,3,101.41496427778942,569.7761992112225,28.488809960561152,72.9261543172283,49.0,0.51,0.4348470693063015,0.4533160371119064,0.5651529306936984,0.6661754147912422,0.9044522313967934,0.3103386396038648,0.2881234601040337,147.0503787823311,142.46145025738622,0.7118765398959666,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,4,105.55490267458389,596.8875020970927,29.844375104854606,75.7105275697293,51.0,0.49,0.43484479486003125,0.4533160371119064,0.5651552051399689,0.654600220926558,0.9074121528186618,0.3147121589152174,0.2927175746176067,154.03002409541486,149.24010393375104,0.7072824253823935,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,5,101.41468211839786,567.9857962981417,28.3992898149071,73.01539230349078,49.0,0.51,0.43484827915266644,0.4533160371119064,0.5651517208473336,0.6680838252780855,0.9085729437010914,0.30816980997258137,0.2858814721188224,146.58898033111078,142.01379485181528,0.7141185278811771,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,6,105.55505034154044,598.0090564360196,29.90045282180103,75.65459751973938,51.0,0.49,0.4348441865309442,0.4533160371119064,0.5651558134690559,0.6541043912465749,0.9064966685999277,0.3159916791276785,0.2940430814286194,154.31837175156758,149.52052676974733,0.7059569185713803,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,7,103.48535857014836,586.4004716546974,29.320023582734922,74.1653349874134,50.0,0.5,0.4348441230891267,0.4533160371119064,0.5651558769108731,0.6606022923092173,0.9078036249353241,0.3161704682637743,0.29418393254892305,151.33209925491468,146.61802605863937,0.7058160674510772,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,8,103.48511111709672,584.5381172250172,29.22690586125094,74.25820525584582,50.0,0.5,0.4348451628860991,0.4533160371119064,0.5651548371139008,0.6601241852669161,0.9063910277693823,0.3139989293698205,0.29193687636945065,150.85269622397595,146.15238057658374,0.7080631236305496,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,9,103.48449440494737,580.3557858480925,29.01778929240466,74.46670511254271,50.0,0.5,0.4348477543303206,0.4533160371119064,0.5651522456696795,0.6619217033146471,0.90817825963527,0.30907076755204915,0.2868384726942178,149.77582297148368,145.10667000769988,0.7131615273057822,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,10,97.274596399483,540.7483242467565,27.03741621233785,70.23718018714514,47.0,0.5300000000000001,0.4348514572734308,0.4533160371119064,0.5651485427265692,0.6804698194863238,0.9073581879401741,0.3030194614318417,0.2805324712172408,139.56572818994206,135.20359503097845,0.719467528782759,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,11,97.2747818910173,541.7491788245379,27.08745894122694,70.18732294979037,47.0,0.5300000000000001,0.4348506280629978,0.4533160371119064,0.5651493719370022,0.678786304775034,0.9042192184551542,0.3043050383466151,0.2818602821717415,139.82389876711852,135.4538392406258,0.7181397178282584,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,12,101.41504915636878,570.3375596895092,28.516877984475514,72.89817117189328,49.0,0.51,0.4348467053642459,0.4533160371119064,0.565153294635754,0.6647937510056601,0.9008506281364279,0.3110158342697859,0.2888235365329573,147.19503611361648,142.6018075204039,0.7111764634670424,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,13,101.41457780269354,567.3514050144631,28.367570250723166,73.04700755197042,49.0,0.51,0.43484872644047734,0.4533160371119064,0.5651512735595227,0.6681881749546073,0.9079587958477572,0.30739803370578545,0.28508370665327754,146.4254835216755,141.8551776571543,0.7149162933467225,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,14,95.20385105001607,524.0948453650801,26.204742268254044,68.99910878176205,46.0,0.54,0.4348563586808079,0.4533160371119064,0.5651436413191923,0.6869536745212173,0.9056661003535527,0.29619023561995034,0.2734733146023242,135.2692955800014,131.03971672823653,0.7265266853976758,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,15,93.13354423868525,509.98409987455665,25.499204993727886,67.63433924495737,45.0,0.55,0.4348594304132298,0.4533160371119064,0.5651405695867703,0.6926459572545175,0.9045688328206456,0.2924497402246493,0.2696072776290891,131.62816768416624,127.5115994260822,0.7303927223709105,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,16,99.34427596922362,552.2923358125272,27.61461679062639,71.72965917859722,48.0,0.52,0.4348514252938252,0.4533160371119064,0.5651485747061749,0.6749523565138903,0.908960692317496,0.30305814097735245,0.28058286910931474,142.54313280671434,138.0899504661905,0.7194171308906855,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,17,103.48442572611678,579.9251492757804,28.996257463789075,74.48816826232773,50.0,0.5,0.43484804292287976,0.4533160371119064,0.5651519570771203,0.6646849195422139,0.9158551694716696,0.30855925292436664,0.2863093720779764,149.66492235783312,144.99899771336675,0.7136906279220238,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,18,101.41451255489562,566.9616891584571,28.348084457922898,73.06642809697273,49.0,0.51,0.4348490062122884,0.4533160371119064,0.5651509937877117,0.6690612903506576,0.9106411063305664,0.3069230610199395,0.28459275063059897,146.3250425041386,141.7577367915798,0.7154072493694008,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.6,19,101.41506809145275,570.4643115311907,28.52321557655958,72.89185251489319,49.0,0.51,0.4348466241745465,0.4533160371119064,0.5651533758254534,0.6660629795379767,0.9045941100678107,0.31116855535585153,0.28898142054708303,147.22769827071986,142.63349935171192,0.7110185794529171,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,0,111.76700197710859,669.8992313450927,33.494961567254684,78.27204040985391,54.0,0.46,0.434833172047989,0.4533160371119064,0.565166827952011,0.6300282698184757,0.9075568457766161,0.352491963533528,0.3327154571355244,172.61098809990736,167.49526595854076,0.6672845428644759,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,1,111.76706061451718,671.3296247313409,33.566481236567036,78.20057937795012,54.0,0.46,0.4348329439173555,0.4533160371119064,0.5651670560826445,0.6294933945531681,0.906978943406399,0.35382663680689325,0.33413688237987393,172.9676074269189,167.85290798803504,0.665863117620126,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,2,105.557450415494,626.7430883698498,31.337154418492496,74.22029599700151,51.0,0.49,0.43483429942016366,0.4533160371119064,0.5651657005798363,0.6495115482572035,0.9078249707783211,0.3471499490569329,0.3263934812896767,161.687129016858,156.7049122647932,0.6736065187103232,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,3,107.62744681313991,644.2263913360497,32.211319566802565,75.41612724633735,52.0,0.48,0.4348333198059877,0.4533160371119064,0.5651666801940123,0.6405336087626549,0.9023967147994153,0.3521983242414913,0.3318230827976256,166.1425878331039,161.07627193075007,0.6681769172023745,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,4,103.48745013038207,609.9324737577876,30.496623687889432,72.99082644249265,50.0,0.5,0.4348353345580094,0.4533160371119064,0.5651646654419906,0.6558479663905626,0.9054296143328386,0.34244007514137886,0.3214015356096454,157.38101763521007,152.50174523067048,0.6785984643903548,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,5,109.69728216660405,658.4504103422835,32.92252051711423,76.77476164948983,53.0,0.46999999999999986,0.4348330155304582,0.4533160371119064,0.5651669844695418,0.6351998491637599,0.9056605972862919,0.3537355687313567,0.33368477350028797,169.74055333861384,164.63271107110364,0.6663152264997122,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,6,105.55727641521005,623.4783908184902,31.173919540924498,74.38335687428555,51.0,0.49,0.43483501619966125,0.4533160371119064,0.5651649838003385,0.6497779500618726,0.9059039340582262,0.3437624598488389,0.3228674158021429,160.85223711964946,155.88863817601546,0.6771325841978572,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,7,113.83685372763644,684.5872468084552,34.22936234042283,79.60749138721357,55.0,0.45,0.43483281889038006,0.4533160371119064,0.5651671811096199,0.623559061607092,0.9081799035472143,0.3541045448405168,0.33493970239892445,176.24656253313938,171.16771838321256,0.6650602976010754,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,8,105.55735267729501,624.8674952687608,31.243374763438105,74.3139779138569,51.0,0.49,0.43483470204414204,0.4533160371119064,0.5651652979558578,0.6495375715522225,0.906473066092695,0.3452084630432205,0.3243722194319865,161.20757022591522,156.23595671058834,0.6756277805680136,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,9,103.48733546133958,608.0362983897431,30.40181491948724,73.08552054185236,50.0,0.5,0.43483581637688334,0.4533160371119064,0.5651641836231166,0.6572485893309707,0.9079562570300462,0.34040113845985637,0.31928606474675475,156.89435124205608,152.02764348116267,0.6807139352532452,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,10,109.69709575413883,654.1600915612081,32.70800457806036,76.98909117607845,53.0,0.46999999999999986,0.43483375445881206,0.4533160371119064,0.5651662455411879,0.6366721542659315,0.9073755254423519,0.34959057453353587,0.3293158748033934,168.65852716612412,163.5600003533435,0.6706841251966066,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,11,105.55736771502211,625.1488511065553,31.257442555327835,74.29992515969428,51.0,0.49,0.43483464009748946,0.4533160371119064,0.5651653599025105,0.648589454963233,0.9036899711410274,0.345500503044462,0.3246761977186637,161.27952459250386,156.30630426239216,0.6753238022813364,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,12,99.34746789477593,578.2610856513348,28.913054282566794,70.43441361220911,48.0,0.52,0.4348374539928423,0.4533160371119064,0.5651625460071577,0.6682209905065096,0.9019906417810721,0.3342944336528312,0.31286862691382095,149.2363484954934,144.5829309882434,0.6871313730861788,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,13,111.7671646522031,674.0278197931677,33.70139098965845,78.06577366254467,54.0,0.46,0.4348325391561412,0.4533160371119064,0.5651674608438588,0.6290128468866718,0.9074450650654566,0.3563242712132936,0.3368017760580783,173.63892974942232,168.5275391539512,0.6631982239419213,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,14,103.48741329979244,609.3104807343252,30.46552403671631,73.02188926307615,50.0,0.5,0.4348354893134646,0.4533160371119064,0.5651645106865355,0.6567220417128681,0.9075079735337059,0.3417727138050001,0.3207090541579718,157.22139672759528,152.34622797969521,0.6792909458420284,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,15,107.62734479893454,641.9378018824501,32.0968900941226,75.53045470481194,52.0,0.48,0.43483373196124125,0.4533160371119064,0.5651662680387588,0.6419551166099191,0.9045445852705417,0.34992383681292016,0.32944158316575456,165.5611309777581,160.50405467587896,0.6705584168342457,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,16,109.69709828925006,654.2148272159019,32.71074136079518,76.98635692845488,53.0,0.46999999999999986,0.43483374440975925,0.4533160371119064,0.5651662555902407,0.6366625137648813,0.9072765350191144,0.34964386343220366,0.3293719728830339,168.6723506111097,163.5736859385948,0.6706280271169662,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,17,109.69724763910442,657.6123016542564,32.88061508271289,76.81663255639151,53.0,0.46999999999999986,0.4348331523953032,0.4533160371119064,0.565166847604697,0.6373500585881906,0.9110588190537969,0.3529309292576885,0.3328357831669865,169.52942521771402,164.42315830400847,0.6671642168330136,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,18,111.76692801344682,668.1779414585335,33.40889707292675,78.35803094052005,54.0,0.46,0.4348334598062217,0.4533160371119064,0.5651665401937783,0.6311778199135394,0.9102615029698891,0.3508761377848588,0.3309969114528096,172.18120380298626,167.06489092025015,0.6690030885471907,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.05,0.65,19,107.62724079223182,639.7612043959239,31.98806021979619,75.63918057243563,52.0,0.48,0.4348341521673374,0.4533160371119064,0.5651658478326627,0.6430675477660452,0.9066508877164746,0.34774363153956217,0.32716085751589075,165.0075737033756,159.9598388329105,0.6728391424841094,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.3,0.35,0,0.0,4.252888960650639e-40,0.0,0.0,0.0,1.0,0.0,0.5017438362023238,0.0,0.0,0.9141991799659899,1.0,1.0,1.659011302089243e-40,1.261915110481427e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.3,0.35,1,0.0,3.6437321795181495e-40,0.0,0.0,0.0,1.0,0.0,0.5017438362023238,0.0,0.0,0.9096251654590632,1.0,1.0,1.421385068723279e-40,1.0811664114498608e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.3,0.35,2,0.0,3.4398952037238445e-40,0.0,0.0,0.0,1.0,0.0,0.5017438362023238,0.0,0.0,0.9186202449337958,1.0,1.0,1.3418702142901376e-40,1.0206840047353632e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.3,0.35,3,0.0,5.58984064612347e-40,0.0,0.0,0.0,1.0,0.0,0.5017438362023238,0.0,0.0,0.9054233393194923,1.0,1.0,2.1805433658389986e-40,1.6586147538277876e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.3,0.35,4,0.0,5.311100663474909e-40,0.0,0.0,0.0,1.0,0.0,0.5017438362023238,0.0,0.0,0.9102075122018383,1.0,1.0,2.0718095649246743e-40,1.5759071639391157e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.3,0.35,5,0.0,3.440321690120733e-40,0.0,0.0,0.0,1.0,0.0,0.5017438362023238,0.0,0.0,0.9119471118285214,1.0,1.0,1.3420365825539636e-40,1.0208105515682638e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.3,0.35,6,0.0,4.306247496401001e-40,0.0,0.0,0.0,1.0,0.0,0.5017438362023238,0.0,0.0,0.914133433498092,1.0,1.0,1.6798259564787216e-40,1.2777476288376664e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.3,0.35,7,0.0,3.4649037544274095e-40,0.0,0.0,0.0,1.0,0.0,0.5017438362023238,0.0,0.0,0.9165426305335644,1.0,1.0,1.3516258106976545e-40,1.0281045295400455e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.3,0.35,8,0.0,4.204761881467812e-40,0.0,0.0,0.0,1.0,0.0,0.5017438362023238,0.0,0.0,0.9127782768223146,1.0,1.0,1.640237388864703e-40,1.2476348673323443e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.3,0.35,9,0.0,3.8714992122959136e-40,0.0,0.0,0.0,1.0,0.0,0.5017438362023238,0.0,0.0,0.9139748857863593,1.0,1.0,1.5102348094801665e-40,1.1487493328454396e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.3,0.35,10,0.0,3.3488340052800203e-40,0.0,0.0,0.0,1.0,0.0,0.5017438362023238,0.0,0.0,0.9129268194819185,1.0,1.0,1.3063481118327559e-40,9.936643709386627e-41,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.3,0.35,11,0.0,6.095904959227973e-40,0.0,0.0,0.0,1.0,0.0,0.5017438362023238,0.0,0.0,0.909678986349042,1.0,1.0,2.377954213569188e-40,1.8087739066979045e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.3,0.35,12,0.0,5.320287400233421e-40,0.0,0.0,0.0,1.0,0.0,0.5017438362023238,0.0,0.0,0.9057562999918548,1.0,1.0,2.0753932230574665e-40,1.578633047929704e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.3,0.35,13,0.0,3.5872952286137545e-40,0.0,0.0,0.0,1.0,0.0,0.5017438362023238,0.0,0.0,0.9116557054094885,1.0,1.0,1.3993695540291148e-40,1.0644204672705753e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.3,0.35,14,0.0,4.391980588433236e-40,0.0,0.0,0.0,1.0,0.0,0.5017438362023238,0.0,0.0,0.9110705736720222,1.0,1.0,1.7132696155915098e-40,1.3031863095332515e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.3,0.35,15,0.0,4.803670377560316e-40,0.0,0.0,0.0,1.0,0.0,0.5017438362023238,0.0,0.0,0.9116627057214028,1.0,1.0,1.8738658642676285e-40,1.4253427002918988e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
