sigma,rho,seed,Output,Total_Capital,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,Wage_Rate,Wage_Floor_Binding,Price,c0,eta,enable_prices,prices
0.5,0.35,8,95.6646402024051,296.8031652434009,14.9065630373809,80.75807716502422,54.431372549019606,0.4556862745098038,0.5120004951235937,0.580201151367446,0.48799950487640636,0.6340280756699718,0.9086910085905662,0.3008636326369738,0.1868361092669854,136.82970887761283,117.64768775233448,0.8131883580838862,0.0,0.9,1.0,0.0,0.0,0.0,0.8752055140513341,0.0,0.9724505711681487,1.0,0.05,True,on
0.5,0.35,9,93.67436996274121,288.70682215360625,14.401985461760278,79.27238450098095,53.490196078431374,0.4650980392156862,0.5137342695923149,0.580201151367446,0.4862657304076851,0.6393703584921561,0.9087220395834629,0.3060295586638764,0.18156673098020432,134.98171780521054,114.46212111864101,0.8193277573476184,0.0,0.9,1.0,0.0,0.0,0.0,0.8743175324869057,0.0,0.971463924985451,1.0,0.05,True,on
0.5,0.35,10,94.84513038230698,294.2145721652748,14.669183776151344,80.17594660615563,53.88235294117647,0.4611764705882353,0.5112844495959262,0.580201151367446,0.4887155504040737,0.6381513705289898,0.9087339720033107,0.3038762891144033,0.18689870176554127,136.24786282552412,116.64763939232802,0.812595427945621,0.0,0.9,1.0,0.0,0.0,0.0,0.8746586350916319,0.0,0.9718429278795911,1.0,0.05,True,on
0.5,0.35,11,95.28347947669695,296.7529619915678,14.837648099570902,80.44583137712605,54.0,0.46,0.5100569402682854,0.580201151367446,0.4899430597317147,0.6366738729998255,0.9055327558737595,0.30359620810311,0.19006866178497162,136.82217211534754,117.64389767494114,0.8099313382150194,0.0,0.9,1.0,0.0,0.0,0.0,0.8747666661581883,0.0,0.971962962397987,1.0,0.05,True,on
0.5,0.4,0,90.22238582264939,320.5314534230338,15.774494137290413,74.44789168535897,48.21568627450981,0.5178431372549019,0.4807150246903122,0.580201151367446,0.5192849753096878,0.6817997022424928,0.910690292996001,0.36431501492853113,0.28990020599453314,141.94153464648022,127.13138179244072,0.7101473881872975,0.0,0.9,1.0,0.0,0.0,0.0,0.8696539247827507,0.0,0.9662821386475009,1.0,0.05,True,on
0.5,0.4,1,89.5477551225157,315.44936777265417,15.592166452945147,73.95558866957056,48.0,0.52,0.482107989144248,0.580201151367446,0.517892010855752,0.6819948692294749,0.9092451778216306,0.3643308153090924,0.28383623377662776,140.8847057190092,125.0992948007167,0.7157345823455094,0.0,0.9,1.0,0.0,0.0,0.0,0.8693653889859844,0.0,0.9659615433177602,1.0,0.05,True,on
0.5,0.4,2,91.4340176682666,323.06129689016916,16.124162118434132,75.30985554983249,48.88235294117647,0.5111764705882353,0.4810890902148226,0.580201151367446,0.5189109097851774,0.6776379028853343,0.9114271134594304,0.3583003238627383,0.2861117363386105,142.4844719867707,128.0804525614337,0.7138684239542598,0.0,0.9,1.0,0.0,0.0,0.0,0.8702308609987285,0.0,0.9669231788874759,1.0,0.05,True,on
0.5,0.4,3,90.48667272915752,315.569367395565,15.848904392698012,74.63776833645952,48.705882352941174,0.5129411764705882,0.48424168543068385,0.580201151367446,0.5157583145693161,0.6748010636331454,0.9045603745654314,0.3579103059405896,0.276591600384688,140.91541678563874,125.08626549418955,0.7236621432753448,0.0,0.9,1.0,0.0,0.0,0.0,0.8700583405084558,0.0,0.96673148945384,1.0,0.05,True,on
0.5,0.4,4,89.4893404131318,315.5476087731239,15.596585151339223,73.89275526179257,47.92156862745098,0.5207843137254903,0.481850196801068,0.580201151367446,0.5181498031989319,0.6820924876486523,0.9075446643112127,0.3649855377498064,0.2849209378844482,140.91569399957973,125.13849822594646,0.7151752525440286,0.0,0.9,1.0,0.0,0.0,0.0,0.8693606804362543,0.0,0.965956311595838,1.0,0.05,True,on
0.5,0.4,5,88.47714295238069,307.2003258973888,15.27344723779456,73.20369571458616,47.666666666666664,0.5233333333333333,0.4848266174233177,0.580201151367446,0.5151733825766823,0.6825675758042022,0.9064893599823661,0.36408930819736024,0.2736466087500878,139.13007718509914,121.8065568973986,0.7260106234292498,0.0,0.9,1.0,0.0,0.0,0.0,0.8691525697886789,0.0,0.9657250775429764,1.0,0.05,True,on
0.5,0.4,6,91.70466629952135,325.0224266158985,16.24003758492407,75.46462871459725,48.96078431372549,0.5103921568627451,0.48045964310214917,0.580201151367446,0.5195403568978508,0.6755980944554572,0.9072571184555117,0.3582133534981519,0.28829248032446053,142.8881864889507,128.85360405608634,0.711806581593538,0.0,0.9,1.0,0.0,0.0,0.0,0.8702588495724775,0.0,0.9669542773027526,1.0,0.05,True,on
0.5,0.4,7,93.18899988333895,332.13818078920957,16.552617423443625,76.63638245989534,49.72549019607843,0.5027450980392157,0.4797212305058214,0.580201151367446,0.5202787694941786,0.6718947578196269,0.9096995245062337,0.35432925113254227,0.2922654448760845,144.30671953126668,131.684722321311,0.7084662408803653,0.0,0.9,1.0,0.0,0.0,0.0,0.8711157459544256,0.0,0.9679063843938058,1.0,0.05,True,on
0.5,0.4,8,91.60360140220048,323.22275014783906,16.18321150369412,75.42038989850634,49.03921568627451,0.509607843137255,0.4816344956713101,0.580201151367446,0.5183655043286899,0.6747043720898018,0.9069321209991095,0.3572515799223445,0.2850434469259465,142.51498388452305,128.13207588552322,0.7147881059539627,0.0,0.9,1.0,0.0,0.0,0.0,0.8703534844450364,0.0,0.9670594271611512,1.0,0.05,True,on
0.5,0.4,9,92.35014865589204,326.68064720112443,16.34127993383813,76.0088687220539,49.31372549019608,0.5068627450980393,0.4805788032498961,0.580201151367446,0.5194211967501039,0.6740152380616845,0.907863026887381,0.35522517111265184,0.28690735052797156,143.22836588533687,129.50658485675294,0.7130968232595805,0.0,0.9,1.0,0.0,0.0,0.0,0.870552549542237,0.0,0.9672806106024858,1.0,0.05,True,on
0.5,0.4,10,90.76953878445784,321.73161074948166,15.936133015680852,74.83340576877698,48.490196078431374,0.5150980392156863,0.48052720881802696,0.580201151367446,0.5194727911819731,0.6793838960956122,0.9090812836437858,0.36176803192850765,0.2885995798397379,142.19828642265227,127.58264307953958,0.7113520768178251,0.0,0.9,1.0,0.0,0.0,0.0,0.8699636144878189,0.0,0.9666262383197985,1.0,0.05,True,on
0.5,0.4,11,90.41213238926109,318.88450229920534,15.853749963931765,74.55838242532933,48.411764705882355,0.5158823529411766,0.4817887309605836,0.580201151367446,0.5182112690394164,0.6784358703960343,0.9062310832506398,0.3615755308730455,0.2848851705439778,141.6127419277877,126.439487559142,0.715217610795795,0.0,0.9,1.0,0.0,0.0,0.0,0.8698110020244915,0.0,0.9664566689161019,1.0,0.05,True,on
0.5,0.45,0,88.56579970047699,343.0537680576991,17.105485457025246,71.46031424345173,45.666666666666664,0.5433333333333333,0.4639165354882783,0.580201151367446,0.5360834645117216,0.6996697423514698,0.91091557797954,0.3953429504937866,0.34879795693658344,146.46742157471553,136.0105604509967,0.6518478849662833,0.0,0.9,1.0,0.0,0.0,0.0,0.8674751598008562,0.0,0.9638612886676179,1.0,0.05,True,on
0.5,0.45,1,89.91460826357824,351.30891783375324,17.525340570236683,72.3892676933416,46.23529411764706,0.5376470588235294,0.4625753614188357,0.580201151367446,0.5374246385811643,0.6959030690727144,0.9095647526986909,0.3926528882140576,0.35439092328770455,148.03653551395354,139.28143830635526,0.6457497184156794,0.0,0.9,1.0,0.0,0.0,0.0,0.8680632236883619,0.0,0.9645146929870686,1.0,0.05,True,on
0.5,0.45,2,91.47418655931739,357.6995040158302,17.944973515453803,73.52921304386359,47.01960784313726,0.5298039215686274,0.4624813042617214,0.580201151367446,0.5375186957382786,0.6916929365372834,0.9106082073834116,0.3870270048793426,0.3547813296267685,149.22954732581078,141.79073093351127,0.6452414493744482,0.0,0.9,1.0,0.0,0.0,0.0,0.8686668595771758,0.0,0.9651853995301954,1.0,0.05,True,on
0.5,0.45,3,89.55805852860807,350.71786107394,17.513272656696277,72.04478587191178,45.96078431372549,0.5403921568627452,0.4618461630516911,0.580201151367446,0.5381538369483089,0.6957012414570665,0.9045885803404384,0.3946160081319728,0.3558947988359532,147.93542967598847,139.0430399533702,0.644085755141827,0.0,0.9,1.0,0.0,0.0,0.0,0.8677552785377565,0.0,0.9641725317086183,1.0,0.05,True,on
0.5,0.45,4,89.52070627622281,350.1782693823188,17.43385855824553,72.08684771797732,45.96078431372549,0.5403921568627453,0.46197154636488486,0.580201151367446,0.5380284536351151,0.6973787617663654,0.9083239391484964,0.39443689079986655,0.35518145567231035,147.83126242062943,138.84175498296963,0.6448155456412852,0.0,0.9,1.0,0.0,0.0,0.0,0.8677206495772453,0.0,0.9641340550858278,1.0,0.05,True,on
0.5,0.45,5,90.26678310951712,353.12646075342514,17.690711632383785,72.57607147713333,46.31372549019608,0.5368627450980392,0.4617526050816877,0.580201151367446,0.5382473949183123,0.6946696691372645,0.9069995639577154,0.3916852809395361,0.3551670795963011,148.38747646841873,139.9841126729062,0.6447703268137133,0.0,0.9,1.0,0.0,0.0,0.0,0.8680374180679514,0.0,0.9644860200755013,1.0,0.05,True,on
0.5,0.45,6,91.33064795385741,361.07821552330637,17.952677405450512,73.37797054840694,46.68627450980392,0.5331372549019608,0.4600379524805782,0.580201151367446,0.5399620475194218,0.6935524982339888,0.9081448474601179,0.3905433878691605,0.3620714600668298,149.85531463722742,143.16930484565404,0.6376497179642783,0.0,0.9,1.0,0.0,0.0,0.0,0.8683575296920358,0.0,0.9648416996578172,1.0,0.05,True,on
0.5,0.45,7,90.64616087960397,354.16270199231553,17.69517953752047,72.9509813420835,46.568627450980394,0.5343137254901961,0.46232089895574147,0.580201151367446,0.5376791010442584,0.6942309620221139,0.9091877060718623,0.38991909384455026,0.35438771383629186,148.57967740763374,140.40634393265148,0.6459597843648333,0.0,0.9,1.0,0.0,0.0,0.0,0.8682499458780893,0.0,0.9647221620867658,1.0,0.05,True,on
0.5,0.45,8,88.81214284351267,349.4644533020408,17.264111908036444,71.54803093547622,45.529411764705884,0.5447058823529413,0.4612753683714089,0.580201151367446,0.5387246316285911,0.7003279016601509,0.9081615196518384,0.3986400904375129,0.35902612250703003,147.68513801959682,138.59119774254842,0.6409077227139259,0.0,0.9,1.0,0.0,0.0,0.0,0.8674926357775026,0.0,0.9638807064194469,1.0,0.05,True,on
0.5,0.45,9,93.09045302293342,368.258115824444,18.51050271107656,74.57995031185686,47.6078431372549,0.523921568627451,0.46018295981307406,0.580201151367446,0.539817040186926,0.6877479449769339,0.9088573481239255,0.38413240841755164,0.3622607062752766,151.14601518124744,145.9675002874581,0.6378722560563376,0.0,0.9,1.0,0.0,0.0,0.0,0.8691476697095032,0.0,0.965719633010559,1.0,0.05,True,on
0.5,0.45,10,89.24259114765155,348.60155050715355,17.457185316139192,71.78540583151235,45.80392156862745,0.5419607843137254,0.46192077376581675,0.580201151367446,0.5380792262341832,0.6980974465856802,0.9084040220252206,0.39511233745565766,0.35421345495257617,147.53537513900324,138.1920356166702,0.6457029991957722,0.0,0.9,1.0,0.0,0.0,0.0,0.8676099431057743,0.0,0.9640110478953047,1.0,0.05,True,on
0.5,0.45,11,88.6720433295107,359.042735544026,17.2950590448122,71.37698428469848,44.94117647058823,0.5505882352941175,0.4561086399062251,0.580201151367446,0.5438913600937749,0.7048366865425798,0.9053117629526017,0.40670723587757573,0.37746195522934034,149.45028556882545,142.49677188603957,0.6215648811004855,0.0,0.9,1.0,0.0,0.0,0.0,0.8670674679686757,0.0,0.9634082977429732,1.0,0.05,True,on
0.5,0.5,0,90.8135684782435,386.2125814410589,19.42693629896438,71.3866321792791,45.27450980392157,0.5472549019607843,0.448638922714119,0.580201151367446,0.551361077285881,0.7034457834132648,0.9103551146883553,0.4113368994697706,0.40652103030335895,154.26422121548302,153.01393056298377,0.5926380939468586,0.0,0.9,1.0,0.0,0.0,0.0,0.8671831870832358,0.0,0.9635368745369284,1.0,0.05,True,on
0.5,0.5,1,92.01208862323897,390.9907693508335,19.79923134984984,72.21285727338913,45.88235294117647,0.5411764705882354,0.448737381894725,0.580201151367446,0.551262618105275,0.6994141609001087,0.911034187384812,0.4066668037992649,0.4051199286466913,155.06626964204955,154.6603594052906,0.59468176901226,0.0,0.9,1.0,0.0,0.0,0.0,0.8676520554488657,0.0,0.9640578393876286,1.0,0.05,True,on
0.5,0.5,2,91.21552975934432,393.5229532586354,19.696354349008804,71.51917541033552,45.23529411764706,0.5476470588235295,0.4463170358196886,0.580201151367446,0.5536829641803114,0.7035087838351208,0.9088334958414416,0.4133683661221212,0.4133683661221212,155.49014093876417,155.49014093876417,0.5847953447781382,0.0,0.9,1.0,0.0,0.0,0.0,0.8671730403708046,0.0,0.9635256004120051,1.0,0.05,True,on
0.5,0.5,3,90.89327761948181,392.660768712782,19.596990785297805,71.29628683418396,45.03921568627451,0.549607843137255,0.4459640753245397,0.580201151367446,0.5540359246754604,0.7031731317510624,0.9054324655929317,0.41490373279651394,0.41490373279651394,155.34758917927437,155.34758917927437,0.5837769827281241,0.0,0.9,1.0,0.0,0.0,0.0,0.8670170036797438,0.0,0.9633522263108265,1.0,0.05,True,on
0.5,0.5,4,89.65451269054367,387.7668637130859,19.212860456247817,70.44165223429584,44.431372549019606,0.555686274509804,0.4460044990149737,0.580201151367446,0.5539955009850264,0.7082155700384525,0.9080180233969414,0.4198399107173591,0.4169782420583944,154.52808151582147,153.76764054649158,0.582944247223708,0.0,0.9,1.0,0.0,0.0,0.0,0.8665758772475446,0.0,0.962862085830605,1.0,0.05,True,on
0.5,0.5,5,93.37614237205537,409.15313660415177,20.42097169234321,72.95517067971214,46.05882352941177,0.5394117647058825,0.44393276503311024,0.580201151367446,0.5560672349668898,0.6983810335283341,0.907295383851039,0.40907097338395026,0.40907097338395026,158.01592750458607,158.01592750458607,0.5757390155032104,0.0,0.9,1.0,0.0,0.0,0.0,0.8678134036054066,0.0,0.9642371151171182,1.0,0.05,True,on
0.5,0.5,6,95.17935342722014,415.55241958151146,20.777620979075635,74.40173244814453,47.0,0.5300000000000001,0.444424115912335,0.580201151367446,0.555575884087665,0.6932222353429562,0.9081168439452748,0.4014536631056527,0.4014536631056527,159.017518879279,159.017518879279,0.5777535099995335,0.0,0.9,1.0,0.0,0.0,0.0,0.8685929970223129,0.0,0.965103330024792,1.0,0.05,True,on
0.5,0.5,7,92.23120333027099,395.4368761072692,19.859618480681444,72.37158484958957,45.88235294117647,0.5411764705882353,0.44758396103554615,0.580201151367446,0.5524160389644539,0.6997482291403455,0.91009425479497,0.40801626664595103,0.40664245394550863,155.7908644779403,155.43374307749178,0.5886365290199197,0.0,0.9,1.0,0.0,0.0,0.0,0.867718398188431,0.0,0.9641315535427013,1.0,0.05,True,on
0.5,0.5,8,90.72572851115106,391.85431627218554,19.479884195526157,71.24584431562491,45.01960784313726,0.5498039215686275,0.4464784314861072,0.580201151367446,0.5535215685138928,0.7048043286102841,0.9083843706050629,0.4154696882617299,0.4129229428486853,155.2000086155883,154.53182551732073,0.5835761294507024,0.0,0.9,1.0,0.0,0.0,0.0,0.8670752813165913,0.0,0.9634169792406568,1.0,0.05,True,on
0.5,0.5,9,91.41030628800853,392.2652471082357,19.756030753841006,71.65427553416751,45.431372549019606,0.545686274509804,0.44727485689001284,0.580201151367446,0.5527251431099872,0.7015099685507412,0.9081981202298386,0.4113193359033457,0.40989129040643774,155.27714578570357,154.90282535147747,0.5877043739435378,0.0,0.9,1.0,0.0,0.0,0.0,0.8673343458224182,0.0,0.9637048286915758,1.0,0.05,True,on
0.5,0.5,10,93.07190983654112,405.2325515888809,20.261627579444095,72.81028225709704,46.0,0.54,0.4448173468526578,0.580201151367446,0.5551826531473422,0.6992424968944073,0.9091574621638847,0.4086666681328711,0.4086666681328711,157.3933090202569,157.3933090202569,0.5793485966439502,0.0,0.9,1.0,0.0,0.0,0.0,0.8677815834659411,0.0,0.964201759406601,1.0,0.05,True,on
0.5,0.5,11,90.27831082640937,387.8880926942318,19.32520951009208,70.95310131631729,44.88235294117647,0.5511764705882354,0.44731789146966994,0.580201151367446,0.5526821085303302,0.704732451585485,0.9067750694928295,0.41584059950232344,0.4115467907248538,154.5410888634205,153.42636293566477,0.5877402358627034,0.0,0.9,1.0,0.0,0.0,0.0,0.866901020572677,0.0,0.9632233561918633,1.0,0.05,True,on
0.5,0.55,0,92.26986554369438,429.5362820902783,21.480069245759612,70.7897962979348,44.68627450980392,0.5531372549019609,0.4358618934340565,0.580201151367446,0.5641381065659434,0.7075839141295543,0.9102070781211384,0.42740502449961815,0.42740502449961815,161.1431603781011,161.1431603781011,0.5418912456770913,0.0,0.9,1.0,0.0,0.0,0.0,0.8667408590329364,0.0,0.9630453989254849,1.0,0.05,True,on
0.5,0.55,1,90.43193951537407,419.26959116612744,20.894100218926393,69.53783929644769,43.84313725490196,0.5615686274509804,0.4363330460765543,0.580201151367446,0.5636669539234457,0.7113230992500655,0.9068062120185973,0.43335333312563873,0.43335333312563873,159.59069355500978,159.59069355500978,0.5439919597776047,0.0,0.9,1.0,0.0,0.0,0.0,0.8660848650922651,0.0,0.962316516769183,1.0,0.05,True,on
0.5,0.55,2,94.21535147112648,443.698811139183,22.22229176975304,71.99305970137341,45.509803921568626,0.5449019607843137,0.4346649176563892,0.580201151367446,0.5653350823436107,0.702462799121882,0.9098928163455949,0.4227432434498827,0.4227432434498827,163.20874285765686,163.20874285765686,0.5355265223843503,0.0,0.9,1.0,0.0,0.0,0.0,0.867374542102352,0.0,0.9637494912248357,1.0,0.05,True,on
0.5,0.55,3,95.36747313801527,452.8754243728666,22.645973111849102,72.72150002616618,45.96078431372549,0.5403921568627451,0.43365163322661493,0.580201151367446,0.5663483667733851,0.697469117988491,0.9040970309457598,0.420291116993244,0.420291116993244,164.50401641332553,164.50401641332553,0.5312779399322404,0.0,0.9,1.0,0.0,0.0,0.0,0.8678179504185145,0.0,0.9642421671316828,1.0,0.05,True,on
0.5,0.55,4,93.73648898566198,438.8357312818467,22.075784292353234,71.66070469330873,45.3921568627451,0.5460784313725491,0.43565284127343823,0.580201151367446,0.5643471587265618,0.7018883848262083,0.9077709700698341,0.42315140125118755,0.42315140125118755,162.49095449875074,162.49095449875074,0.5394846179737717,0.0,0.9,1.0,0.0,0.0,0.0,0.8673360753699619,0.0,0.9637067504110683,1.0,0.05,True,on
0.5,0.55,5,91.97213213832039,426.7916833902354,21.58987792339728,70.38225421492312,44.6078431372549,0.553921568627451,0.4364986984624805,0.580201151367446,0.5635013015375195,0.7053672866633546,0.906094108053801,0.4277895353541974,0.4277895353541974,160.73075144209693,160.73075144209693,0.5445578064362709,0.0,0.9,1.0,0.0,0.0,0.0,0.8666507138493469,0.0,0.9629452376103854,1.0,0.05,True,on
0.5,0.55,6,92.08540562696679,445.2388334864591,21.53440584003308,70.5509997869337,44.1764705882353,0.5582352941176472,0.4315908823741903,0.580201151367446,0.5684091176258098,0.711121490439525,0.907827509616494,0.43638995607599707,0.43638995607599707,163.35545895983276,163.35545895983276,0.5213486669480771,0.0,0.9,1.0,0.0,0.0,0.0,0.8664085882888408,0.0,0.9626762092098229,1.0,0.05,True,on
0.5,0.55,7,92.44566522584734,428.841927088109,21.447157697664565,70.99850752818278,44.84313725490196,0.5515686274509803,0.4365426101656304,0.580201151367446,0.5634573898343695,0.7065563161284383,0.9097348336430121,0.42594475110921387,0.42594475110921387,161.0392019237832,161.0392019237832,0.5440324155869217,0.0,0.9,1.0,0.0,0.0,0.0,0.8668515601532734,0.0,0.9631684001703036,1.0,0.05,True,on
