point,rho,seed,Output,Total_Capital,Investment,Unemployment_Rate,Wage_Share,Profit_Share,Average_Utilization,Capitalist_Consumption,Tax_Rate,Consumption,Employment,Wage_Rate,Money_Buffer
18,0.35,2,89.74956707357927,429.9057096275219,16.890051176534712,0.591764705882353,0.3820006266672661,0.6179993733327339,0.48167287935545106,38.41403757078784,0.15168139140051198,72.85951589704455,40.8235294117647,0.8398814579536175,0.0
18,0.55,0,109.38200758468506,854.1699685391443,34.12052259060291,0.5599999999999999,0.33942191487093387,0.6605780851290659,0.2965847540622015,38.621187480069565,0.13955504837395238,75.26148499408211,44.0,0.8437875106095643,0.0
18,0.55,1,108.4672570825886,853.1097959898971,33.888220955657694,0.5641176470588235,0.33885114829396645,0.6611488517060332,0.29414972701336195,38.25539488046472,0.14181527470587302,74.5790361269309,43.588235294117645,0.8432494475297159,0.0
18,0.55,2,112.81197369178662,894.5459213029094,35.607276439573724,0.5472549019607843,0.3392570600704166,0.6607429399295833,0.29243443001570224,39.610265822763026,0.13325884575223457,77.2046972522129,45.27450980392157,0.8453847116502615,0.0
19,0.35,0,101.70316067755637,391.9074316778477,19.199115475759452,0.49921568627450974,0.4195052490259125,0.5804947509740875,0.6056792172224977,40.55002586669707,0.11462808300094586,82.50404520179691,50.07843137254902,0.8520071766895337,0.0
19,0.35,1,100.31284681212857,382.9396313734455,18.840069916818,0.5041176470588234,0.42079035371473084,0.5792096462852692,0.6103515112244889,39.933346362346626,0.11712758578832294,81.47277689531059,49.588235294117645,0.8512805843458575,0.0
19,0.35,2,99.04178579549584,376.6041561622392,18.4866628210194,0.509607843137255,0.42108983946964057,0.5789101605303594,0.6124747718747205,39.44360454913241,0.11966522425966043,80.55512297447646,49.03921568627451,0.8505374984953169,0.0
19,0.55,0,118.73771737280838,763.4560354198434,37.59209972217307,0.5019607843137256,0.35715221801723684,0.642847781982763,0.3627982961265596,39.48525966189453,0.11713166968777891,81.14561765063532,49.80392156862745,0.8515315293104792,0.0
19,0.55,1,119.46689081734634,773.9966282846676,37.891636441615645,0.5,0.3565351934112627,0.6434648065887372,0.35984057478982207,39.72797662831203,0.1160616511204412,81.57525437573071,50.0,0.851883020476096,0.0
19,0.55,2,113.23052156320163,719.20096666831,35.24555221374429,0.5237254901960785,0.3569179729046768,0.6430820270953232,0.36611058945085295,38.00224324789354,0.12669550434338267,77.98496934945732,47.627450980392155,0.8485681347523055,0.0
20,0.35,0,91.29578371115134,434.31416457507146,17.339166046941074,0.5837254901960784,0.38338151589735037,0.6166184841026496,0.4857801191456491,38.22316950902049,0.14753994400669146,73.9566176642103,41.627450980392155,0.8408462322066594,0.0
20,0.35,1,89.87940792239603,422.2817603353066,16.895565598854265,0.5882352941176472,0.38490570750159636,0.6150942924984036,0.49184442474778395,37.56978447993752,0.15075645769393112,72.98384232354177,41.1764705882353,0.840399778659498,0.0
