point,rho,seed,Output,Total_Capital,Investment,Unemployment_Rate,Wage_Share,Profit_Share,Average_Utilization,Capitalist_Consumption,Tax_Rate,Consumption,Employment,Wage_Rate,Money_Buffer
7,0.55,0,125.77300832102677,480.78374325053284,32.726074002192,0.463921568627451,0.36026189224659716,0.6397381077534028,0.5937401309681296,49.73921030546947,0.15300977655810807,93.04693431883474,53.6078431372549,0.8452489594250236,0.0
7,0.55,1,123.89368754551033,472.00068964930415,32.07842944754852,0.4709803921568627,0.36033329625461125,0.6396667037453888,0.595203576410621,48.99715250479194,0.15717495375350599,91.81525809796179,52.90196078431372,0.8439017648066917,0.0
7,0.55,2,122.71090545085755,464.1803520165086,31.538972871354314,0.4745098039215686,0.3610536191534363,0.6389463808465637,0.5991229212378354,48.61590797053328,0.1593256548604815,91.17193257950323,52.549019607843135,0.8431403290984065,0.0
8,0.35,0,86.91494867096101,231.55200482541716,15.748928401779958,0.5449019607843137,0.43480700974602404,0.565192990253976,0.8444464254563536,33.94996904407308,0.23112835573737284,71.16602026918105,45.509803921568626,0.8306715566098366,0.0
8,0.35,1,86.70598907158474,231.46370417657033,15.733084610722031,0.5470588235294117,0.43360225373073574,0.5663977462692642,0.8425077219330679,33.901203962135696,0.2324378429345049,70.9729044608627,45.294117647058826,0.8301940574255943,0.0
8,0.35,2,86.74918226356498,230.67852777536353,15.7121793333102,0.5450980392156863,0.43550313029513127,0.5644968697048687,0.8461262664316618,33.85662449809849,0.2314268288038116,71.03700293025477,45.490196078431374,0.8305636042124462,0.0
8,0.55,0,89.98636087973725,335.395821999682,22.978776103818838,0.6109803921568628,0.3544401517977549,0.6455598482022452,0.6005332536461133,33.334079556140935,0.2718313762580233,67.00758477591842,38.90196078431372,0.8202423712236157,0.0
8,0.55,1,89.05775299259187,331.1847302957652,22.666227463869348,0.6141176470588234,0.3549068804247607,0.6450931195752393,0.6019568004321156,32.85958230523599,0.2761700701847618,66.39152552872252,38.588235294117645,0.8199975014199168,0.0
8,0.55,2,88.17721189498202,329.02121112393525,22.385421341940432,0.6198039215686274,0.35313510692701433,0.6468648930729858,0.5985764798952374,32.60648814840905,0.2801971425165727,65.79179055304161,38.01960784313726,0.8190668862400694,0.0
9,0.35,0,124.65389462820714,331.38072183251944,22.525246415056127,0.3480392156862746,0.4561104304856729,0.543889569514327,0.867895801950616,50.50232285824454,0.1078970054547322,102.12864821315102,65.19607843137256,0.872083295122993,0.0
