point,sigma,delta,pi0,c0,beta,viable,n_rho,quad_coef,quad_coef_se,convex,curvature_resolved,rho_star,rho_star_committed,rho_star_in_support,rho_star_resolved,rho_anchored_max,anchored_left_of_turn
108,0.4778634367510676,0.0431419816799461,0.312451671436429,0.5593651086091995,0.687257164157927,1.0,4,41.553007473554715,15.395961184481099,True,True,0.22471355531384832,0.2247135553138483,False,False,0.36322167826597684,
109,0.4778634367510676,0.0547680108435452,0.312451671436429,0.5593651086091995,0.687257164157927,1.0,4,144.096036251954,47.49745560021706,True,True,0.465856939613648,0.465856939613648,True,True,0.36322167826597684,1.0
110,0.4778634367510676,0.0431419816799461,0.312451671436429,0.5593651086091995,0.687257164157927,1.0,4,59.178304578988374,6.229097243759217,True,True,0.3189830827654476,0.3189830827654476,False,False,0.36322167826597684,
111,0.4778634367510676,0.0431419816799461,0.312451671436429,0.5593651086091995,0.687257164157927,1.0,4,78.77898844552881,11.693546451797715,True,True,0.3933293606383306,0.3933293606383306,True,True,0.36322167826597684,1.0
112,0.4778634367510676,0.0431419816799461,0.312451671436429,0.5593651086091995,0.687257164157927,1.0,4,66.24913191890738,7.3596354905868395,True,True,0.3590471421551083,0.3590471421551083,True,True,0.36322167826597684,0.0
113,0.4778634367510676,0.0431419816799461,0.312451671436429,0.5593651086091995,0.095135006122291,1.0,4,143.09895329495097,25.375518038976033,True,True,0.2121810742335119,0.2121810742335119,False,False,0.36322167826597684,
114,0.4778634367510676,0.0431419816799461,0.312451671436429,0.5593651086091995,0.687257164157927,1.0,4,106.2203759926719,19.62420971157958,True,True,0.3713954164505687,0.3713954164505687,True,True,0.36322167826597684,1.0
115,0.4778634367510676,0.0431419816799461,0.312451671436429,1.0859535094350576,0.687257164157927,1.0,4,115.07977142819246,28.151097856975664,True,True,0.4112173496214505,0.4112173496214505,True,True,0.36322167826597684,1.0
116,0.4455033237114549,0.0547680108435452,0.3664842823520303,1.0859535094350576,0.095135006122291,1.0,4,125.47898360710263,141.64679878023807,True,False,0.0955944256335125,0.0955944256337415,False,False,0.36322167826597684,
117,0.5159865563735366,0.067205050215125,0.385869578551501,1.7736029233783484,0.4813695205375552,1.0,4,279.47077751245786,60.389784022918995,True,True,0.4429850272059437,0.4429850272059437,True,True,0.36322167826597684,1.0
118,0.5236431961879134,0.067205050215125,0.385869578551501,1.7736029233783484,0.4813695205375552,1.0,4,248.48126424079868,47.765521492744895,True,True,0.4453847341275858,0.4453847341275858,True,True,0.36322167826597684,1.0
119,0.5159865563735366,0.067205050215125,0.385869578551501,1.7736029233783484,0.4813695205375552,1.0,4,329.12810866029696,39.34975161543235,True,True,0.4480725713415263,0.4480725713416884,True,True,0.36322167826597684,1.0
120,0.5159865563735366,0.067205050215125,0.3287066187709569,1.7736029233783484,0.4813695205375552,0.0,4,243.0919917380809,2901.6469295966285,True,False,-0.6676254260605653,-0.6676254260604564,False,False,0.36322167826597684,
121,0.5159865563735366,0.067205050215125,0.385869578551501,1.7736029233783484,0.4813695205375552,0.0,4,-2980.585855567067,1446.4940165858154,False,False,0.5747775738735662,0.5747775738735662,True,False,0.36322167826597684,
122,0.5159865563735366,0.081432027965784,0.385869578551501,1.7736029233783484,0.4813695205375552,0.0,4,-2937.5063451377905,1453.249881667402,False,False,0.5696366517788709,0.5696366517788709,True,False,0.36322167826597684,
123,0.5159865563735366,0.067205050215125,0.385869578551501,1.7736029233783484,0.4813695205375552,1.0,4,291.27647711715866,43.906219602480746,True,True,0.44194375509926626,0.4419437550992662,True,True,0.36322167826597684,1.0
124,0.5159865563735366,0.067205050215125,0.385869578551501,1.7736029233783484,0.4813695205375552,1.0,4,240.03131132112537,53.49329988725092,True,True,0.435686909651509,0.4356869096515402,True,True,0.36322167826597684,1.0
125,0.5159865563735366,0.067205050215125,0.385869578551501,1.7736029233783484,0.4813695205375552,1.0,4,246.49178974222158,22.278406760175383,True,True,0.42784887131654764,0.4278488713165476,True,True,0.36322167826597684,1.0
126,0.5159865563735366,0.067205050215125,0.385869578551501,1.7736029233783484,0.9310164833441376,1.0,4,124.76332399879487,51.32809082048833,True,True,0.4833282931976317,0.4833282931971699,True,True,0.36322167826597684,1.0
127,0.5159865563735366,0.067205050215125,0.385869578551501,1.7736029233783484,0.4813695205375552,0.0,4,-2654.5727271464248,1251.7699421873504,False,False,0.5693482939237781,0.5693482939237781,True,False,0.36322167826597684,
128,0.5159865563735366,0.067205050215125,0.385869578551501,1.5514294188469648,0.4813695205375552,1.0,4,255.0921587603338,70.61513262745213,True,True,0.42676508624715787,0.4267650862471309,True,True,0.36322167826597684,1.0
129,0.5236431961879134,0.081432027965784,0.3287066187709569,1.5514294188469648,0.9310164833441376,0.0,4,4054.743566697185,1813.336449293003,True,True,0.43999999999999845,0.4399999999999984,True,True,0.36322167826597684,1.0
130,0.5656958401203156,0.0899925074167549,0.3484016078524291,2.157440641894937,0.032807151786983,0.0,4,,,False,False,,,False,False,0.36322167826597684,
131,0.5501358089968562,0.0899925074167549,0.3484016078524291,2.157440641894937,0.032807151786983,0.0,4,,,False,False,,,False,False,0.36322167826597684,
132,0.5656958401203156,0.0899925074167549,0.3484016078524291,2.157440641894937,0.032807151786983,0.0,4,,,False,False,,,False,False,0.36322167826597684,
133,0.5656958401203156,0.0899925074167549,0.3979423645883799,2.157440641894937,0.032807151786983,0.0,4,4006.3454644152775,1791.692159956142,True,True,0.4400000000000032,0.4400000000000032,True,True,0.36322167826597684,1.0
134,0.5656958401203156,0.0899925074167549,0.3484016078524291,2.157440641894937,0.032807151786983,0.0,4,,,False,False,,,False,False,0.36322167826597684,
135,0.5656958401203156,0.0367595990002155,0.3484016078524291,2.157440641894937,0.032807151786983,1.0,4,686.8458251009182,321.08485697229827,True,True,0.28669617730514174,0.2866961773051417,False,False,0.36322167826597684,
136,0.5656958401203156,0.0899925074167549,0.3484016078524291,2.157440641894937,0.032807151786983,0.0,4,,,False,False,,,False,False,0.36322167826597684,
137,0.5656958401203156,0.0899925074167549,0.3484016078524291,2.157440641894937,0.032807151786983,0.0,4,,,False,False,,,False,False,0.36322167826597684,
138,0.5656958401203156,0.0899925074167549,0.3484016078524291,2.157440641894937,0.032807151786983,0.0,4,,,False,False,,,False,False,0.36322167826597684,
139,0.5656958401203156,0.0899925074167549,0.3484016078524291,2.157440641894937,0.3147322880104184,0.0,4,,,False,False,,,False,False,0.36322167826597684,
140,0.5656958401203156,0.0899925074167549,0.3484016078524291,2.157440641894937,0.032807151786983,0.0,4,,,False,False,,,False,False,0.36322167826597684,
141,0.5656958401203156,0.0899925074167549,0.3484016078524291,2.3272946383804083,0.032807151786983,0.0,4,,,False,False,,,False,False,0.36322167826597684,
142,0.5501358089968562,0.0367595990002155,0.3979423645883799,2.3272946383804083,0.3147322880104184,1.0,4,404.9219642217285,122.6056980390422,True,True,0.3433145109463123,0.3433145109463123,False,False,0.36322167826597684,
143,0.4279633216559887,0.0509404369443655,0.3749440502375364,1.3807123713195324,0.8620157921686769,1.0,4,74.32065634753098,5.154080259236507,True,True,0.39044432770980403,0.390444327709804,True,True,0.36322167826597684,1.0
144,0.4783733369782567,0.0509404369443655,0.3749440502375364,1.3807123713195324,0.8620157921686769,1.0,4,57.719078315634896,17.97690442994239,True,True,0.4187937533959006,0.4187937533959006,True,True,0.36322167826597684,1.0
145,0.4279633216559887,0.0509404369443655,0.3749440502375364,1.3807123713195324,0.8620157921686769,1.0,4,51.87427783261561,1.800486626134565,True,True,0.3639465884008567,0.3639465884008567,True,True,0.36322167826597684,1.0
146,0.4279633216559887,0.0509404369443655,0.310140292532742,1.3807123713195324,0.8620157921686769,1.0,4,158.1729131620802,63.78770397184605,True,True,0.48667275793952564,0.4866727579395256,True,True,0.36322167826597684,1.0
147,0.4279633216559887,0.0509404369443655,0.3749440502375364,1.3807123713195324,0.8620157921686769,1.0,4,68.49866878917572,16.645665971273598,True,True,0.38395333669157905,0.383953336691579,True,True,0.36322167826597684,1.0
148,0.4279633216559887,0.0707917224057018,0.3749440502375364,1.3807123713195324,0.8620157921686769,0.0,4,-2362.7771416049154,1127.0328563794556,False,False,0.5643374554911448,0.5643374554911565,True,False,0.36322167826597684,
149,0.4279633216559887,0.0509404369443655,0.3749440502375364,1.3807123713195324,0.8620157921686769,1.0,4,78.82752263903011,2.417656587059591,True,True,0.405171718504832,0.405171718504832,True,True,0.36322167826597684,1.0
150,0.4279633216559887,0.0509404369443655,0.3749440502375364,1.3807123713195324,0.8620157921686769,1.0,4,79.79447053769363,11.392898361228081,True,True,0.41501857760449695,0.4150185776044969,True,True,0.36322167826597684,1.0
151,0.4279633216559887,0.0509404369443655,0.3749440502375364,1.3807123713195324,0.8620157921686769,1.0,4,94.26940528774266,59.844687055121405,True,False,0.42332313645674713,0.4233231364567471,True,False,0.36322167826597684,
152,0.4279633216559887,0.0509404369443655,0.3749440502375364,1.3807123713195324,0.6508726915344596,1.0,4,104.72499333824886,19.278256275249955,True,True,0.38766551315124215,0.3876655131512421,True,True,0.36322167826597684,1.0
153,0.4279633216559887,0.0509404369443655,0.3749440502375364,1.3807123713195324,0.8620157921686769,1.0,4,86.79513839575012,10.378492663780145,True,True,0.4024455497014159,0.4024455497013504,True,True,0.36322167826597684,1.0
154,0.4279633216559887,0.0509404369443655,0.3749440502375364,0.7847119700163603,0.8620157921686769,1.0,4,77.41213555534236,29.61208375164433,True,True,0.4079211738790909,0.4079211738790909,True,True,0.36322167826597684,1.0
155,0.4783733369782567,0.0707917224057018,0.310140292532742,0.7847119700163603,0.6508726915344596,0.0,4,86.41114298667716,2504.5769263676393,True,False,-2.1924454039911776,-2.19244540398987,False,False,0.36322167826597684,
156,0.4219440259039402,0.055348117891699,0.3925606207922101,2.348604952916503,0.1462991796433925,1.0,4,792.106050745212,138.43742032672145,True,True,0.33191125502461893,0.3319112550246189,False,False,0.36322167826597684,
157,0.4701985538005829,0.055348117891699,0.3925606207922101,2.348604952916503,0.1462991796433925,1.0,4,789.2311971881167,529.3540661286087,True,False,0.3210186181588891,0.3210186181588891,False,False,0.36322167826597684,
158,0.4219440259039402,0.055348117891699,0.3925606207922101,2.348604952916503,0.1462991796433925,1.0,4,885.4405872288522,154.10158159051406,True,True,0.35226774095746516,0.3522677409574651,True,True,0.36322167826597684,0.0
159,0.4219440259039402,0.055348117891699,0.3464281234890222,2.348604952916503,0.1462991796433925,0.0,4,-2802.206140807667,1341.9421143302593,False,False,0.6143455877414064,0.6143455877414064,True,False,0.36322167826597684,
160,0.4219440259039402,0.055348117891699,0.3925606207922101,2.348604952916503,0.1462991796433925,1.0,4,850.9709499821562,12.59717537423848,True,True,0.3619739680578023,0.3619739680578023,True,True,0.36322167826597684,0.0
161,0.4219440259039402,0.0646879861503839,0.3925606207922101,2.348604952916503,0.1462991796433925,0.0,4,-3761.764459306246,713.1511182942976,False,False,0.6033800134294827,0.6033800134294787,True,False,0.36322167826597684,
162,0.4219440259039402,0.055348117891699,0.3925606207922101,2.348604952916503,0.1462991796433925,1.0,4,732.4944423558719,167.95364234619962,True,True,0.31369788799714904,0.313697887997149,False,False,0.36322167826597684,
163,0.4219440259039402,0.055348117891699,0.3925606207922101,2.348604952916503,0.1462991796433925,1.0,4,219.7942602603598,76.13104960841711,True,True,0.12660524007833157,0.1266052400785293,False,False,0.36322167826597684,
164,0.4219440259039402,0.055348117891699,0.3925606207922101,2.348604952916503,0.1462991796433925,1.0,4,252.12836366130864,72.15854367406205,True,True,0.17874644415991983,0.1787464441599198,False,False,0.36322167826597684,
165,0.4219440259039402,0.055348117891699,0.3925606207922101,2.348604952916503,0.2406555218622088,1.0,4,1016.9349872833055,202.15328898954718,True,True,0.3776103398904259,0.3776103398904259,True,True,0.36322167826597684,1.0
166,0.4219440259039402,0.055348117891699,0.3925606207922101,2.348604952916503,0.1462991796433925,1.0,4,687.7933794737825,136.91140491844504,True,True,0.29845051258989735,0.2984505125897994,False,False,0.36322167826597684,
167,0.4219440259039402,0.055348117891699,0.3925606207922101,1.2888229116797447,0.1462991796433925,1.0,4,507.8712816057646,58.73528197429232,True,True,0.3192845918263786,0.3192845918263786,False,False,0.36322167826597684,
168,0.4701985538005829,0.0646879861503839,0.3464281234890222,1.2888229116797447,0.2406555218622088,0.0,4,-1758.1288959160706,858.5110283839884,False,False,0.5790695576462884,0.5790695576462884,True,False,0.36322167826597684,
169,0.5842122748494148,0.0774698531627655,0.3159296524710953,1.0625986158847809,0.9442253988236188,0.0,4,-12.490783060054417,2344.50013383109,False,False,17.188256259991455,17.188256259991455,False,False,0.36322167826597684,
170,0.5981667753309011,0.0774698531627655,0.3159296524710953,1.0625986158847809,0.9442253988236188,0.0,4,6.055283475427467,2316.3729677877004,True,False,-33.81519364525186,-33.81519364525186,False,False,0.36322167826597684,
171,0.5842122748494148,0.0774698531627655,0.3159296524710953,1.0625986158847809,0.9442253988236188,0.0,4,10.085064200050251,2309.1665929422566,True,False,-20.079605764591115,-20.079605764591115,False,False,0.36322167826597684,
172,0.5842122748494148,0.0774698531627655,0.3584307329729199,1.0625986158847809,0.9442253988236188,0.0,4,-2246.454795355957,1056.8213264833053,False,False,0.5610818289978988,0.5610818289978983,True,False,0.36322167826597684,
173,0.5842122748494148,0.0774698531627655,0.3159296524710953,1.0625986158847809,0.9442253988236188,0.0,4,-9.227399446562789,2324.2663773351683,False,False,22.9295009612905,22.9295009612905,False,False,0.36322167826597684,
174,0.5842122748494148,0.0391083503700792,0.3159296524710953,1.0625986158847809,0.9442253988236188,1.0,4,71.6446816557277,1.6036147257253963,True,True,0.4893058027949874,0.4893058027949874,True,True,0.36322167826597684,1.0
175,0.5842122748494148,0.0774698531627655,0.3159296524710953,1.0625986158847809,0.9442253988236188,0.0,4,-4.851485796294282,2310.3267791431695,False,False,42.993530685781316,42.993530685582655,False,False,0.36322167826597684,
176,0.5842122748494148,0.0774698531627655,0.3159296524710953,1.0625986158847809,0.9442253988236188,0.0,4,3377.3539520815925,1510.39860418642,True,True,0.43999999999999795,0.4399999999999979,True,True,0.36322167826597684,1.0
177,0.5842122748494148,0.0774698531627655,0.3159296524710953,1.0625986158847809,0.9442253988236188,0.0,4,419.0572241201234,2902.175502178935,True,False,-0.2194344191662884,-0.2194344191662884,False,False,0.36322167826597684,
178,0.5842122748494148,0.0774698531627655,0.3159296524710953,1.0625986158847809,0.7952617118135095,0.0,4,18.484598056105778,2311.1798763854963,True,False,-10.783267920983281,-10.78326792098328,False,False,0.36322167826597684,
179,0.5842122748494148,0.0774698531627655,0.3159296524710953,1.0625986158847809,0.9442253988236188,0.0,4,-13.681679832283475,2340.0325482456956,False,False,15.697746801801712,15.69774680183404,False,False,0.36322167826597684,
180,0.5842122748494148,0.0774698531627655,0.3159296524710953,1.8236576616764069,0.9442253988236188,0.0,4,3203.2413145280398,1432.533065524124,True,True,0.43999999999999645,0.4399999999999964,True,True,0.36322167826597684,1.0
181,0.5981667753309011,0.0391083503700792,0.3584307329729199,1.8236576616764069,0.7952617118135095,1.0,4,160.7058174808181,36.78758893980345,True,True,0.47605619410490146,0.4760561941049014,True,True,0.36322167826597684,1.0
182,0.5341183027252555,0.0702573251165449,0.3535105635412037,0.9932045005261898,0.5113185476511717,0.0,4,-2571.058262796666,1257.4649107077262,False,False,0.5657131828255632,0.5657131828255632,True,False,0.36322167826597684,
183,0.5279561821371317,0.0702573251165449,0.3535105635412037,0.9932045005261898,0.5113185476511717,0.0,4,-2560.997922335602,1281.4945589217066,False,False,0.5657599976663011,0.5657599976663011,True,False,0.36322167826597684,
184,0.5341183027252555,0.0702573251165449,0.3535105635412037,0.9932045005261898,0.5113185476511717,0.0,4,-2570.806366294785,1290.9105779449333,False,False,0.5643620646947716,0.5643620646947851,True,False,0.36322167826597684,
185,0.5341183027252555,0.0702573251165449,0.3149711797013879,0.9932045005261898,0.5113185476511717,0.0,4,344.83853149497014,2937.3108806006167,True,False,-0.3618669261348192,-0.3618669261348192,False,False,0.36322167826597684,
186,0.5341183027252555,0.0702573251165449,0.3535105635412037,0.9932045005261898,0.5113185476511717,0.0,4,-2667.124569693091,1296.9526402913361,False,False,0.5659684760898662,0.5659684760898662,True,False,0.36322167826597684,
187,0.5341183027252555,0.0828465659357607,0.3535105635412037,0.9932045005261898,0.5113185476511717,0.0,4,55.69628005854993,2662.0212879962587,True,False,-3.8749429952982983,-3.8749429952982974,False,False,0.36322167826597684,
188,0.5341183027252555,0.0702573251165449,0.3535105635412037,0.9932045005261898,0.5113185476511717,0.0,4,-2574.72799691526,1270.5030892592667,False,False,0.5653360678024055,0.5653360678024064,True,False,0.36322167826597684,
189,0.5341183027252555,0.0702573251165449,0.3535105635412037,0.9932045005261898,0.5113185476511717,0.0,4,-2165.4461334290695,1010.1440166607614,False,False,0.5683947781191406,0.5683947781191406,True,False,0.36322167826597684,
190,0.5341183027252555,0.0702573251165449,0.3535105635412037,0.9932045005261898,0.5113185476511717,0.0,4,-2150.851763235873,1939.7364518662969,False,False,0.6163918520667628,0.6163918520667628,True,False,0.36322167826597684,
191,0.5341183027252555,0.0702573251165449,0.3535105635412037,0.9932045005261898,0.4582990827038884,0.0,4,-2518.847724556899,1289.3060713766047,False,False,0.5676655121587285,0.5676655121587227,True,False,0.36322167826597684,
192,0.5341183027252555,0.0702573251165449,0.3535105635412037,0.9932045005261898,0.5113185476511717,0.0,4,-2476.8127654589966,1235.85840624442,False,False,0.5706324023754132,0.5706324023754132,True,False,0.36322167826597684,
193,0.5341183027252555,0.0702573251165449,0.3535105635412037,2.047742135822773,0.5113185476511717,0.0,4,609.4836197864242,3255.968918052261,True,False,-0.07781876966224531,-0.0778187696622453,False,False,0.36322167826597684,
194,0.5279561821371317,0.0828465659357607,0.3149711797013879,2.047742135822773,0.4582990827038884,0.0,4,,,False,False,,,False,False,0.36322167826597684,
195,0.4722406549379229,0.0331465584039688,0.3300041297450661,1.7167203668504951,0.3366522900760174,1.0,4,47.906456353134594,118.0971165520963,True,False,-0.46437781068474254,-0.464377810684135,False,False,0.36322167826597684,
196,0.4060220591723919,0.0331465584039688,0.3300041297450661,1.7167203668504951,0.3366522900760174,1.0,4,73.8454255972657,112.60164608874622,True,False,-0.14090820423439687,-0.1409082042343968,False,False,0.36322167826597684,
197,0.4722406549379229,0.0331465584039688,0.3300041297450661,1.7167203668504951,0.3366522900760174,1.0,4,61.05178709884116,100.24411055035087,True,False,-0.2134382556049264,-0.2134382556049264,False,False,0.36322167826597684,
198,0.4722406549379229,0.0331465584039688,0.3769982095807791,1.7167203668504951,0.3366522900760174,1.0,4,21.754595192327347,42.554859025878464,True,False,-1.4071093569266286,-1.4071093569266286,False,False,0.36322167826597684,
199,0.4722406549379229,0.0331465584039688,0.3300041297450661,1.7167203668504951,0.3366522900760174,1.0,4,110.03278634686032,5.225820574681512,True,True,0.1550418518785649,0.1550418518788587,False,False,0.36322167826597684,
200,0.4722406549379229,0.0496057406812906,0.3300041297450661,1.7167203668504951,0.3366522900760174,1.0,4,257.19549609493725,30.60079480839729,True,True,0.350202477719854,0.350202477719854,True,True,0.36322167826597684,0.0
201,0.4722406549379229,0.0331465584039688,0.3300041297450661,1.7167203668504951,0.3366522900760174,1.0,4,103.53097619706672,155.7326941766821,True,False,0.070129526567318,0.0701295265663271,False,False,0.36322167826597684,
202,0.4722406549379229,0.0331465584039688,0.3300041297450661,1.7167203668504951,0.3366522900760174,1.0,4,65.91552865047511,159.33989861570095,True,False,-0.31056795428451983,-0.3105679542845198,False,False,0.36322167826597684,
203,0.4722406549379229,0.0331465584039688,0.3300041297450661,1.7167203668504951,0.3366522900760174,1.0,4,29.73640488609422,83.15624962808597,True,False,-1.0669248607070607,-1.0669248607070607,False,False,0.36322167826597684,
204,0.4722406549379229,0.0331465584039688,0.3300041297450661,1.7167203668504951,0.5131651526317,1.0,4,48.83897586537797,77.40482173283958,True,False,-0.21643958908711863,-0.2164395890871186,False,False,0.36322167826597684,
205,0.4722406549379229,0.0331465584039688,0.3300041297450661,1.7167203668504951,0.3366522900760174,1.0,4,50.69095217413515,134.492855588461,True,False,-0.30117839231280147,-0.3011783923128014,False,False,0.36322167826597684,
206,0.4722406549379229,0.0331465584039688,0.3300041297450661,0.5901433676481247,0.3366522900760174,1.0,4,117.5043335484202,31.864911406157166,True,True,0.2779943240560276,0.2779943240560276,False,False,0.36322167826597684,
207,0.4060220591723919,0.0496057406812906,0.3769982095807791,0.5901433676481247,0.5131651526317,1.0,4,151.35267592685116,30.47802312729231,True,True,0.3499701439268826,0.3499701439268953,False,False,0.36322167826597684,
